player_id,source_player_id,player_name,normalized_player_name,team_id,role,valid_from,valid_to,source_id,source_record_locator,identity_method,identity_confidence,quality_flags,provenance
oe:player:9772f394c5e44d54e76aae1647217d0,oe:player:9772f394c5e44d54e76aae1647217d0,Santorin,santorin,oe:team:8eb884e168f28402ce685bedebb5250,JGL,2021-01-23T01:41:44Z,2022-09-04T23:38:13Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=36027,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:99594a251af944b3571fe7f37363303,oe:player:99594a251af944b3571fe7f37363303,Pridestalkr,pridestalkr,oe:team:87ee02298073abc2d55060f097d4041,JGL,2022-02-06T00:57:23Z,2022-07-24T20:14:21Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=31179,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:99ce2ea4de279c28bb0315848da8a48,oe:player:99ce2ea4de279c28bb0315848da8a48,Summit,summit,oe:team:8eb884e168f28402ce685bedebb5250,TOP,2023-01-27T00:33:09Z,2023-08-19T23:42:58Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=9559,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:99ce2ea4de279c28bb0315848da8a48,oe:player:99ce2ea4de279c28bb0315848da8a48,Summit,summit,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,2022-02-06T00:57:23Z,2022-04-17T21:05:29Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=31130,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:9a877004ae6373d34cd9ba93decbbd9,oe:player:9a877004ae6373d34cd9ba93decbbd9,Cody Sun,codysun,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,2020-01-25T23:39:30Z,2020-08-16T21:47:55Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=3910,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:9ce0043331f3999cc2ee205ab7c2d73,oe:player:9ce0043331f3999cc2ee205ab7c2d73,Olleh,olleh,oe:team:87ee02298073abc2d55060f097d4041,SUP,2022-02-06T00:57:23Z,2022-08-26T23:45:36Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=31182,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:9ce0043331f3999cc2ee205ab7c2d73,oe:player:9ce0043331f3999cc2ee205ab7c2d73,Olleh,olleh,oe:team:c334c629fea759876e9e04afbe4aee7,SUP,2024-01-20T23:30:02Z,2024-08-11T23:48:41Z,src_oracles_elixir,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=88175,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:9d42dba7120418ef641edb36d0edf0c,oe:player:9d42dba7120418ef641edb36d0edf0c,Takeover,takeover,oe:team:a22510a4756fa424cb0771b13261139,MID,2022-01-14T21:26:31Z,2022-03-27T23:01:25Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=2584,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:a04a853a0f540f156d08711204fe252,oe:player:a04a853a0f540f156d08711204fe252,Armao,armao,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,2020-01-25T22:32:55Z,2020-03-03T02:30:07Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=3915,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:a04a853a0f540f156d08711204fe252,oe:player:a04a853a0f540f156d08711204fe252,Armao,armao,oe:team:8eb884e168f28402ce685bedebb5250,JGL,2021-01-15T23:45:13Z,2021-07-25T19:14:38Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=93795,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:a04a853a0f540f156d08711204fe252,oe:player:a04a853a0f540f156d08711204fe252,Armao,armao,oe:team:c334c629fea759876e9e04afbe4aee7,JGL,2024-01-20T23:30:02Z,2024-08-11T23:48:41Z,src_oracles_elixir,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=88172,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:a04a853a0f540f156d08711204fe252,oe:player:a04a853a0f540f156d08711204fe252,Armao,armao,oe:team:da1143bf9a245b78a8dc86417de85b3,JGL,2026-07-25T20:13:30Z,2026-07-25T21:01:06Z,src_oracles_elixir,data/raw/oracles_elixir/2026_LoL_esports_match_data_from_OraclesElixir.csv#line=78015,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:a04a853a0f540f156d08711204fe252,oe:player:a04a853a0f540f156d08711204fe252,Armao,armao,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,2023-06-15T00:03:10Z,2023-08-05T22:08:31Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=72591,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:a1cd4e9b2265b1a11ea157ccc74b1e5,oe:player:a1cd4e9b2265b1a11ea157ccc74b1e5,UNF0RGIVEN,unf0rgiven,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,2023-06-15T00:03:10Z,2023-08-10T23:37:02Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=72593,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:a2357eb17578485c2ba736db36cbc42,oe:player:a2357eb17578485c2ba736db36cbc42,Pyosik,pyosik,oe:team:8eb884e168f28402ce685bedebb5250,JGL,2023-01-27T00:33:09Z,2023-08-19T23:42:58Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=9560,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:a2d7b8856032bf106783621b9afeb41,oe:player:a2d7b8856032bf106783621b9afeb41,Lyonz,lyonz,oe:team:289284911fb6f41c0ccaecc3a0c2891,SUP,2026-01-24T23:14:34Z,2026-07-26T23:12:26Z,src_oracles_elixir,data/raw/oracles_elixir/2026_LoL_esports_match_data_from_OraclesElixir.csv#line=4902,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:a2d7b8856032bf106783621b9afeb41,oe:player:a2d7b8856032bf106783621b9afeb41,Lyonz,lyonz,oe:team:da1143bf9a245b78a8dc86417de85b3,SUP,2025-01-25T23:04:54Z,2025-08-24T22:42:54Z,src_oracles_elixir,data/raw/oracles_elixir/2025_LoL_esports_match_data_from_OraclesElixir.csv#line=4134,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:a2de87eae98d0ab3b85567026561a51,oe:player:a2de87eae98d0ab3b85567026561a51,Dardoch,dardoch,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,2020-07-04T20:45:06Z,2021-06-19T01:10:22Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=81764,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:a2de87eae98d0ab3b85567026561a51,oe:player:a2de87eae98d0ab3b85567026561a51,Dardoch,dardoch,oe:team:a22510a4756fa424cb0771b13261139,JGL,2020-01-26T20:35:10Z,2020-04-12T23:49:32Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=4244,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:a3d2ccb96d964f97a9abaecd2c5112d,oe:player:a3d2ccb96d964f97a9abaecd2c5112d,Shenyi,shenyi,oe:team:a22510a4756fa424cb0771b13261139,SUP,2022-02-05T20:33:18Z,2022-03-27T23:01:25Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=37866,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:a3d74b52c8b1367c7044f417b743d75,oe:player:a3d74b52c8b1367c7044f417b743d75,Froggen,froggen,oe:team:0dbb780176ecad18f17292d1f5653af,MID,2020-01-25T22:32:55Z,2020-06-28T23:05:54Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=3916,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:a7f0b16a54f4bd0dcb6fb7bb625b3cb,oe:player:a7f0b16a54f4bd0dcb6fb7bb625b3cb,Bugi,bugi,oe:team:a22510a4756fa424cb0771b13261139,JGL,2023-01-27T02:32:56Z,2023-08-04T01:14:20Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=9608,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:a7f0b16a54f4bd0dcb6fb7bb625b3cb,oe:player:a7f0b16a54f4bd0dcb6fb7bb625b3cb,Bugi,bugi,oe:team:b360f1d729b0a8e0f29a5243c4200fa,JGL,2024-01-20T22:30:21Z,2024-08-10T23:06:13Z,src_oracles_elixir,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=88676,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:a8307167f3a1c933295bb9e3d43700e,oe:player:a8307167f3a1c933295bb9e3d43700e,Inspired,inspired,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,2024-01-20T22:30:21Z,2025-09-07T22:50:47Z,src_oracles_elixir,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=88167,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:a8307167f3a1c933295bb9e3d43700e,oe:player:a8307167f3a1c933295bb9e3d43700e,Inspired,inspired,oe:team:da1143bf9a245b78a8dc86417de85b3,JGL,2026-01-25T23:15:54Z,2026-06-14T22:24:48Z,src_oracles_elixir,data/raw/oracles_elixir/2026_LoL_esports_match_data_from_OraclesElixir.csv#line=5259,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:a8307167f3a1c933295bb9e3d43700e,oe:player:a8307167f3a1c933295bb9e3d43700e,Inspired,inspired,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,2022-01-15T22:50:00Z,2023-03-31T22:45:31Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=3171,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:a88f9b1cfb0beebb9aee272513500a6,oe:player:a88f9b1cfb0beebb9aee272513500a6,Hyper,hyper,oe:team:a22510a4756fa424cb0771b13261139,JGL,2022-01-14T21:26:31Z,2022-01-22T01:00:16Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=2583,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:aa275f2acb2a0d41940e162947a5855,oe:player:aa275f2acb2a0d41940e162947a5855,Bejjaniii,bejjaniii,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,2025-07-26T21:51:01Z,2025-07-26T22:37:10Z,src_oracles_elixir,data/raw/oracles_elixir/2025_LoL_esports_match_data_from_OraclesElixir.csv#line=82915,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:aa7b13aaac8ab04283ce9626c6399d0,oe:player:aa7b13aaac8ab04283ce9626c6399d0,Young,young,oe:team:87ee02298073abc2d55060f097d4041,MID,2023-01-26T23:18:55Z,2023-01-27T23:19:27Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=5860,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:aa8dcbc0e74672795afde4d6464b325,oe:player:aa8dcbc0e74672795afde4d6464b325,Yursan,yursan,oe:team:a22510a4756fa424cb0771b13261139,SUP,2022-01-14T21:26:31Z,2022-02-27T20:01:06Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=2586,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:ab7f28ca18446cb18274a884b1525f7,oe:player:ab7f28ca18446cb18274a884b1525f7,Xerxe,xerxe,oe:team:c334c629fea759876e9e04afbe4aee7,JGL,2021-02-05T23:49:34Z,2022-03-27T00:11:56Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=36116,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:adfab52b74587bc5acc4201c140451a,oe:player:adfab52b74587bc5acc4201c140451a,Eika,eika,oe:team:c334c629fea759876e9e04afbe4aee7,MID,2020-01-26T00:44:16Z,2020-06-21T22:34:57Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=3933,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:af31ae99fe8c1f86d1098e9dac671e8,oe:player:af31ae99fe8c1f86d1098e9dac671e8,Pobelter,pobelter,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,MID,2020-02-22T22:45:15Z,2021-07-11T23:33:24Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=27561,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:b1608dc23a218a150a431be676f3fe4,oe:player:b1608dc23a218a150a431be676f3fe4,RoseThorn,rosethorn,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,JGL,2022-03-27T20:08:54Z,2022-03-27T20:08:54Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=54560,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:b2386f35c6c208bded007d8e755b2e7,oe:player:b2386f35c6c208bded007d8e755b2e7,Potluck,potluck,oe:team:c334c629fea759876e9e04afbe4aee7,JGL,2020-06-13T21:42:47Z,2021-01-23T21:33:14Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=52827,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:b38e8427233eea81494ca1b3ec13f0a,oe:player:b38e8427233eea81494ca1b3ec13f0a,Damonte,damonte,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,2021-01-15T23:10:17Z,2021-02-28T21:44:35Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=36057,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:b38e8427233eea81494ca1b3ec13f0a,oe:player:b38e8427233eea81494ca1b3ec13f0a,Damonte,damonte,oe:team:87ee02298073abc2d55060f097d4041,MID,2020-06-13T22:38:52Z,2020-08-23T23:21:02Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=52821,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:b38e8427233eea81494ca1b3ec13f0a,oe:player:b38e8427233eea81494ca1b3ec13f0a,Damonte,damonte,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,MID,2021-07-17T00:44:48Z,2021-08-01T23:43:37Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=106240,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:b415fb792209708ad6921cca2e73aff,oe:player:b415fb792209708ad6921cca2e73aff,Spirax,spirax,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,2023-07-12T22:45:24Z,2023-07-12T22:45:24Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=95248,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:b50386112df639912475f7eca25d472,oe:player:b50386112df639912475f7eca25d472,Dreams,dreams,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,2021-03-13T04:13:06Z,2021-07-04T23:10:56Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=93846,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:b578b733cbb788fc6ad208314d2c4c2,oe:player:b578b733cbb788fc6ad208314d2c4c2,Lost,lost,oe:team:87ee02298073abc2d55060f097d4041,BOT,2022-02-06T00:57:23Z,2022-04-09T22:10:41Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=31181,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:b578b733cbb788fc6ad208314d2c4c2,oe:player:b578b733cbb788fc6ad208314d2c4c2,Lost,lost,oe:team:a22510a4756fa424cb0771b13261139,BOT,2021-01-15T23:10:17Z,2021-08-22T23:51:54Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=36089,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:b578b733cbb788fc6ad208314d2c4c2,oe:player:b578b733cbb788fc6ad208314d2c4c2,Lost,lost,oe:team:c334c629fea759876e9e04afbe4aee7,BOT,2022-06-18T00:53:00Z,2022-08-14T19:03:22Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=122753,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:b57dad2e02488237bab9f06f7bb9f54,oe:player:b57dad2e02488237bab9f06f7bb9f54,Danny,danny,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,2021-06-04T23:08:38Z,2022-09-04T23:38:13Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=93850,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:b6ebe3c8487ddc3a23c586e650c4528,oe:player:b6ebe3c8487ddc3a23c586e650c4528,PowerOfEvil,powerofevil,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,2020-01-26T00:44:16Z,2020-09-07T01:13:41Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=4221,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:b6ebe3c8487ddc3a23c586e650c4528,oe:player:b6ebe3c8487ddc3a23c586e650c4528,PowerOfEvil,powerofevil,oe:team:a22510a4756fa424cb0771b13261139,MID,2021-01-15T23:10:17Z,2021-08-22T23:51:54Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=36088,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:b6ebe3c8487ddc3a23c586e650c4528,oe:player:b6ebe3c8487ddc3a23c586e650c4528,PowerOfEvil,powerofevil,oe:team:c334c629fea759876e9e04afbe4aee7,MID,2022-01-15T22:02:29Z,2022-08-14T19:03:22Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=3177,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:b6f837c8bd1b510dd3f77ee8c903c30,oe:player:b6f837c8bd1b510dd3f77ee8c903c30,Ignar,ignar,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,2023-02-16T01:09:25Z,2026-07-25T23:45:03Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=44250,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:b6f837c8bd1b510dd3f77ee8c903c30,oe:player:b6f837c8bd1b510dd3f77ee8c903c30,Ignar,ignar,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,2020-01-26T00:44:16Z,2020-09-07T01:13:41Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=4223,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:b6f837c8bd1b510dd3f77ee8c903c30,oe:player:b6f837c8bd1b510dd3f77ee8c903c30,Ignar,ignar,oe:team:c334c629fea759876e9e04afbe4aee7,SUP,2022-06-18T00:53:00Z,2022-08-14T19:03:22Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=122754,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:b6f837c8bd1b510dd3f77ee8c903c30,oe:player:b6f837c8bd1b510dd3f77ee8c903c30,Ignar,ignar,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,SUP,2023-06-15T00:03:10Z,2023-08-20T23:14:37Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=72599,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:b6f837c8bd1b510dd3f77ee8c903c30,oe:player:b6f837c8bd1b510dd3f77ee8c903c30,Ignar,ignar,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,2021-01-16T00:46:51Z,2021-08-19T23:53:13Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=36047,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:b728b4a88e70fe2d0f10aae80e56ee1,oe:player:b728b4a88e70fe2d0f10aae80e56ee1,Meteos,meteos,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,2020-01-25T23:39:30Z,2020-06-28T19:51:14Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=3908,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:ba7c563a5425bd6886dab195a0cd6d0,oe:player:ba7c563a5425bd6886dab195a0cd6d0,Johnsun,johnsun,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,2020-01-25T22:32:55Z,2020-08-15T21:37:52Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=3917,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:ba7c563a5425bd6886dab195a0cd6d0,oe:player:ba7c563a5425bd6886dab195a0cd6d0,Johnsun,johnsun,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,2021-01-16T01:56:42Z,2022-08-25T23:38:28Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=36034,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:bb20d273a22a0d558c8853822631f60,oe:player:bb20d273a22a0d558c8853822631f60,Poome,poome,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,2023-07-12T21:06:58Z,2023-08-11T22:46:09Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=109451,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:bb20d273a22a0d558c8853822631f60,oe:player:bb20d273a22a0d558c8853822631f60,Poome,poome,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,2020-07-04T00:21:06Z,2021-08-01T22:41:19Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=76163,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:bb20d273a22a0d558c8853822631f60,oe:player:bb20d273a22a0d558c8853822631f60,Poome,poome,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,SUP,2022-01-15T22:02:29Z,2023-03-26T22:57:23Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=3155,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:bcb79ac1654e9a40600fba1eb3e53af,oe:player:bcb79ac1654e9a40600fba1eb3e53af,Huni,huni,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,2020-01-25T22:32:55Z,2020-03-30T20:41:40Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=3914,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:bcb79ac1654e9a40600fba1eb3e53af,oe:player:bcb79ac1654e9a40600fba1eb3e53af,Huni,huni,oe:team:a22510a4756fa424cb0771b13261139,TOP,2021-01-15T23:10:17Z,2022-07-03T18:50:40Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=36086,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:bcb79ac1654e9a40600fba1eb3e53af,oe:player:bcb79ac1654e9a40600fba1eb3e53af,Huni,huni,oe:team:f7f7324c151aa6ed770b244ce08e027,TOP,2020-07-18T01:47:18Z,2020-08-22T21:43:41Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=76183,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:bdb90de1ad7c2b7c38ce6f1177c1f62,oe:player:bdb90de1ad7c2b7c38ce6f1177c1f62,Kobbe,kobbe,oe:team:a22510a4756fa424cb0771b13261139,BOT,2020-01-26T20:35:10Z,2020-04-12T23:49:32Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=4246,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:c145139d26813639b8fe6f4d0b28228,oe:player:c145139d26813639b8fe6f4d0b28228,Massu,massu,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,2024-01-20T22:30:21Z,2026-07-25T21:01:06Z,src_oracles_elixir,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=88169,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:c271341160441d375411fef9bf2f9ef,oe:player:c271341160441d375411fef9bf2f9ef,Svenskeren,svenskeren,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,2020-01-26T19:20:42Z,2021-08-19T21:11:40Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=3939,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:c2c140b8d1f76f3f79b1aba6bb08c37,oe:player:c2c140b8d1f76f3f79b1aba6bb08c37,Raes,raes,oe:team:c334c629fea759876e9e04afbe4aee7,BOT,2021-02-05T23:49:34Z,2021-08-21T00:47:03Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=36118,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:c49aafa1ffe9c24aa459e5cf851ddfc,oe:player:c49aafa1ffe9c24aa459e5cf851ddfc,Niles,niles,oe:team:87ee02298073abc2d55060f097d4041,TOP,2021-01-16T02:45:54Z,2021-03-14T20:45:21Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=36110,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
