normalized_dataset,normalized_primary_key,source_id,raw_snapshot_sha256,source_record_locator,normalizer_version,normalization_timestamp_utc,direct_evidence,inference_used,inference_rule,quality_flags
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT01_3414314|oe:team:fc8e90107dabb9a35c490b0d86adea0|SUP,src_oracles_elixir,8cf6c1bbe4a4c75a73d0a38fca826ecea48dd1fb386f515e2a7986797f7c1f3a,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=114522,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT01_3414318|oe:team:fc8e90107dabb9a35c490b0d86adea0|SUP,src_oracles_elixir,8cf6c1bbe4a4c75a73d0a38fca826ecea48dd1fb386f515e2a7986797f7c1f3a,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=114563,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT01_3416273|oe:team:fc8e90107dabb9a35c490b0d86adea0|SUP,src_oracles_elixir,8cf6c1bbe4a4c75a73d0a38fca826ecea48dd1fb386f515e2a7986797f7c1f3a,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=117107,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT01_3416274|oe:team:fc8e90107dabb9a35c490b0d86adea0|SUP,src_oracles_elixir,8cf6c1bbe4a4c75a73d0a38fca826ecea48dd1fb386f515e2a7986797f7c1f3a,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=117114,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT01_3417173|oe:team:fc8e90107dabb9a35c490b0d86adea0|SUP,src_oracles_elixir,8cf6c1bbe4a4c75a73d0a38fca826ecea48dd1fb386f515e2a7986797f7c1f3a,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=117090,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT01_3417177|oe:team:fc8e90107dabb9a35c490b0d86adea0|SUP,src_oracles_elixir,8cf6c1bbe4a4c75a73d0a38fca826ecea48dd1fb386f515e2a7986797f7c1f3a,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=117126,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1270555|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=1697,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1270866|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=1978,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1281281|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=10577,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1292006|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=11746,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1294482|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=14081,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1294908|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=14650,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1321647|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=31318,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1331415|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=30305,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1382441|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=57670,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1385383|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=62657,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1392000|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=56921,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1394605|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=61126,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1403833|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=90706,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1411724|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=86777,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1411936|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=87802,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1414277|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=92338,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1681735|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=13858,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1681753|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=13889,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1681778|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=13913,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1681785|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=14062,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1681790|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=14134,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1682684|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=16090,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1682723|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=16133,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1682742|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=16145,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1682784|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=16186,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1682798|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=16198,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1685926|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=20386,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1686370|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=21161,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1686805|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=21905,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1721407|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=46853,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1721759|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=47842,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1725488|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=53009,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1725497|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=53062,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1725516|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=53074,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1732348|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=48862,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1810124|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=58589,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1810127|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=58618,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1810129|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=58625,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1810130|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=58654,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
player_game_results,oe:player:10fcffece0ac7be85f09c4b51a75762|ESPORTSTMNT02/1810478|oe:team:fc8e90107dabb9a35c490b0d86adea0|BOT,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=61229,player_model_v2_stage_3d_normalizer_v1,,true,false,,SOLO_KILLS_NOT_AVAILABLE;GOLD_AT_14_NOT_AVAILABLE_USE_OF_AT15_DEFERRED;STOLEN_OBJECTIVE_ATTRIBUTION_NOT_AVAILABLE
