game_id,source_game_id,series_id,competition_id,season,split_id,stage_id,game_number,scheduled_start_utc,actual_start_utc,date_utc,team_1_id,team_2_id,winner_team_id,status,source_id,source_record_locator,raw_snapshot_sha256,provenance
ESPORTSTMNT02/1682174,ESPORTSTMNT02/1682174,oe-series:db0ac422625de5182eb3db03,LCS,2021,LCS:2021:spring,LCS:2021:spring:playoffs,1,,2021-01-30T21:28:56Z,2021-01-30,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:8eb884e168f28402ce685bedebb5250,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=14834,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1682189,ESPORTSTMNT02/1682189,oe-series:db0ac422625de5182eb3db03,LCS,2021,LCS:2021:spring,LCS:2021:spring:playoffs,2,,2021-01-30T22:16:25Z,2021-01-30,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:8eb884e168f28402ce685bedebb5250,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=14846,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1682213,ESPORTSTMNT02/1682213,oe-series:db0ac422625de5182eb3db03,LCS,2021,LCS:2021:spring,LCS:2021:spring:playoffs,3,,2021-01-30T23:41:27Z,2021-01-30,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:8eb884e168f28402ce685bedebb5250,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=14882,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1682684,ESPORTSTMNT02/1682684,oe-series:48e0518c931649df759b4692,LCS,2021,LCS:2021:spring,LCS:2021:spring:playoffs,1,,2021-01-31T20:29:14Z,2021-01-31,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:8eb884e168f28402ce685bedebb5250,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=16082,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1682723,ESPORTSTMNT02/1682723,oe-series:48e0518c931649df759b4692,LCS,2021,LCS:2021:spring,LCS:2021:spring:playoffs,2,,2021-01-31T21:29:40Z,2021-01-31,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:8eb884e168f28402ce685bedebb5250,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=16130,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1682742,ESPORTSTMNT02/1682742,oe-series:48e0518c931649df759b4692,LCS,2021,LCS:2021:spring,LCS:2021:spring:playoffs,3,,2021-01-31T22:24:24Z,2021-01-31,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:fc8e90107dabb9a35c490b0d86adea0,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=16142,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1682784,ESPORTSTMNT02/1682784,oe-series:48e0518c931649df759b4692,LCS,2021,LCS:2021:spring,LCS:2021:spring:playoffs,4,,2021-01-31T23:16:19Z,2021-01-31,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:fc8e90107dabb9a35c490b0d86adea0,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=16178,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1682798,ESPORTSTMNT02/1682798,oe-series:48e0518c931649df759b4692,LCS,2021,LCS:2021:spring,LCS:2021:spring:playoffs,5,,2021-02-01T00:12:52Z,2021-02-01,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:8eb884e168f28402ce685bedebb5250,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=16190,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1685817,ESPORTSTMNT02/1685817,oe-series:b13d19487bcc9d7d5eb08d4c,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-02-05T22:24:44Z,2021-02-05,oe:team:a22510a4756fa424cb0771b13261139,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:2e66da41dc460dd378e3bcc57042d31,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=20222,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1685855,ESPORTSTMNT02/1685855,oe-series:2a552fed9be7ba71d64475e0,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-02-05T23:49:34Z,2021-02-05,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:c334c629fea759876e9e04afbe4aee7,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=20270,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1685894,ESPORTSTMNT02/1685894,oe-series:62ba7d18809c74d1012a64c2,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-02-06T00:52:08Z,2021-02-06,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=20318,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1685926,ESPORTSTMNT02/1685926,oe-series:4796643733cdc705397c0b10,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-02-06T02:09:06Z,2021-02-06,oe:team:87ee02298073abc2d55060f097d4041,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:fc8e90107dabb9a35c490b0d86adea0,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=20378,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1685939,ESPORTSTMNT02/1685939,oe-series:5fbb72e06aa9b5002d3d4eac,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-02-06T03:07:21Z,2021-02-06,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:0dbb780176ecad18f17292d1f5653af,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=20414,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1686283,ESPORTSTMNT02/1686283,oe-series:e7b8baca1d8e9371acc646e1,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-02-06T20:33:00Z,2021-02-06,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:f7f7324c151aa6ed770b244ce08e027,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=21074,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1686301,ESPORTSTMNT02/1686301,oe-series:16a84a8af3fbc5b16b5d0917,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-02-06T21:40:01Z,2021-02-06,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:8eb884e168f28402ce685bedebb5250,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=21098,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1686346,ESPORTSTMNT02/1686346,oe-series:5677ec785227f386b2e8e08a,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-02-06T22:36:15Z,2021-02-06,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=21122,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1686370,ESPORTSTMNT02/1686370,oe-series:f8ee8b2371cb8672c8c7a32f,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-02-06T23:51:24Z,2021-02-06,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:a22510a4756fa424cb0771b13261139,oe:team:fc8e90107dabb9a35c490b0d86adea0,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=21158,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1686389,ESPORTSTMNT02/1686389,oe-series:fa02900b4e1c419f51b67ddd,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-02-07T00:50:03Z,2021-02-07,oe:team:87ee02298073abc2d55060f097d4041,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:87ee02298073abc2d55060f097d4041,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=21194,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1686769,ESPORTSTMNT02/1686769,oe-series:e58d21e4c23b6d642db9279d,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-02-07T20:36:11Z,2021-02-07,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:8eb884e168f28402ce685bedebb5250,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=21842,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1686783,ESPORTSTMNT02/1686783,oe-series:6acdc81cd781d35dc31a25b9,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-02-07T21:36:04Z,2021-02-07,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:87ee02298073abc2d55060f097d4041,oe:team:f7f7324c151aa6ed770b244ce08e027,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=21878,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1686805,ESPORTSTMNT02/1686805,oe-series:f4bb9df3e5ee4ce6b4d1e593,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-02-07T22:30:34Z,2021-02-07,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:fc8e90107dabb9a35c490b0d86adea0,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=21902,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1686821,ESPORTSTMNT02/1686821,oe-series:811976c260240e340df6584f,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-02-07T23:21:53Z,2021-02-07,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:a22510a4756fa424cb0771b13261139,oe:team:a22510a4756fa424cb0771b13261139,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=21938,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1686830,ESPORTSTMNT02/1686830,oe-series:6ffe961443add337e0dc1bed,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-02-08T00:34:43Z,2021-02-08,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=21986,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1721407,ESPORTSTMNT02/1721407,oe-series:c773d0306123667a4b717fca,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-03-12T22:24:45Z,2021-03-12,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=46850,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1721438,ESPORTSTMNT02/1721438,oe-series:d3359587f492db2ae3f292ee,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-03-12T23:43:16Z,2021-03-12,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:a22510a4756fa424cb0771b13261139,oe:team:f7f7324c151aa6ed770b244ce08e027,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=46886,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1721741,ESPORTSTMNT02/1721741,oe-series:64a416edf77d5fa6fe554169,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-03-13T20:47:00Z,2021-03-13,oe:team:a22510a4756fa424cb0771b13261139,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:a22510a4756fa424cb0771b13261139,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=47822,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1721759,ESPORTSTMNT02/1721759,oe-series:e6b50acb386589bd89877d6a,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-03-13T21:42:26Z,2021-03-13,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:fc8e90107dabb9a35c490b0d86adea0,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=47834,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1721782,ESPORTSTMNT02/1721782,oe-series:36ba07543be379ed113b9db9,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-03-13T22:42:45Z,2021-03-13,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=47858,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1721838,ESPORTSTMNT02/1721838,oe-series:a47277f020855e651148f20e,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-03-13T23:49:55Z,2021-03-13,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:8eb884e168f28402ce685bedebb5250,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=47882,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1721900,ESPORTSTMNT02/1721900,oe-series:44c9c4a0135b2caa739480f8,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-03-14T00:48:29Z,2021-03-14,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:87ee02298073abc2d55060f097d4041,oe:team:87ee02298073abc2d55060f097d4041,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=47906,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1725488,ESPORTSTMNT02/1725488,oe-series:292a92e3a6bcb09b5c76f771,LCS,2021,LCS:2021:spring,LCS:2021:spring:playoffs,1,,2021-03-21T19:18:15Z,2021-03-21,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:fc8e90107dabb9a35c490b0d86adea0,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=53006,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1725497,ESPORTSTMNT02/1725497,oe-series:292a92e3a6bcb09b5c76f771,LCS,2021,LCS:2021:spring,LCS:2021:spring:playoffs,2,,2021-03-21T20:42:23Z,2021-03-21,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:fc8e90107dabb9a35c490b0d86adea0,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=53054,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1725516,ESPORTSTMNT02/1725516,oe-series:292a92e3a6bcb09b5c76f771,LCS,2021,LCS:2021:spring,LCS:2021:spring:playoffs,3,,2021-03-21T21:41:33Z,2021-03-21,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:fc8e90107dabb9a35c490b0d86adea0,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=53066,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1731438,ESPORTSTMNT02/1731438,oe-series:afedcfde003d454db81bd238,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-03-13T02:01:10Z,2021-03-13,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=47018,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1731453,ESPORTSTMNT02/1731453,oe-series:70a51d1437f80fd7f8113bc4,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-03-13T03:13:30Z,2021-03-13,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:8eb884e168f28402ce685bedebb5250,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=47042,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1731459,ESPORTSTMNT02/1731459,oe-series:62c61f6bf7bde27477175843,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-03-13T04:13:06Z,2021-03-13,oe:team:87ee02298073abc2d55060f097d4041,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:2e66da41dc460dd378e3bcc57042d31,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=47054,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1732265,ESPORTSTMNT02/1732265,oe-series:6b5452162752d6e66fb3ab5d,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-03-14T19:28:44Z,2021-03-14,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:0dbb780176ecad18f17292d1f5653af,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=48734,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1732294,ESPORTSTMNT02/1732294,oe-series:8b9b6f4200b1487f17712e9a,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-03-14T20:45:21Z,2021-03-14,oe:team:87ee02298073abc2d55060f097d4041,oe:team:a22510a4756fa424cb0771b13261139,oe:team:a22510a4756fa424cb0771b13261139,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=48770,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1732315,ESPORTSTMNT02/1732315,oe-series:157d79511f455396905eece7,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-03-14T21:42:39Z,2021-03-14,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:8eb884e168f28402ce685bedebb5250,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=48794,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1732331,ESPORTSTMNT02/1732331,oe-series:0376d22dbbda6d8cb5137197,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-03-14T22:41:19Z,2021-03-14,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:f7f7324c151aa6ed770b244ce08e027,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=48818,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT02/1732348,ESPORTSTMNT02/1732348,oe-series:ce7cc200159621ab60d3cadd,LCS,2021,LCS:2021:spring,LCS:2021:spring:regular,1,,2021-03-14T23:48:29Z,2021-03-14,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:fc8e90107dabb9a35c490b0d86adea0,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=48854,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
