player,target_cutoff,prior_games,kp_recent,kp_long,kp_recent_minus_long,damage_share_recent,damage_share_long,damage_share_delta,gold_share_recent,gold_share_long,gold_share_delta,csdiffat15_recent,csdiffat15_long,csdiffat15_delta,latest_source_match_timestamp,source
Vulcan,2025-04-21 20:07:10+00:00,64,0.8488962018373784,0.7706876097421674,0.07820859209521092,0.05767823333333333,0.0806125625,-0.02293432916666667,0.10238036666666667,0.10332925468750001,-0.0009488880208333439,1.0,2.546875,-1.546875,2025-04-20 21:02:57+00:00,Oracle Elixir prior completed games
CoreJJ,2025-04-21 20:07:10+00:00,85,0.7401960784313726,0.7390293484911358,0.0011667299402368103,0.09839690000000001,0.07898668352941177,0.019410216470588243,0.0891569,0.10882205882352937,-0.01966515882352937,1.6666666666666667,-5.8352941176470585,7.5019607843137255,2025-04-20 22:02:17+00:00,Oracle Elixir prior completed games
Bwipo,2025-04-21 20:07:10+00:00,83,0.7852770885028949,0.597149422715271,0.18812766578762385,0.3112956666666667,0.21794117951807226,0.09335448714859443,0.23822033333333334,0.22151954216867475,0.016700791164658585,7.666666666666667,5.72289156626506,1.9437751004016066,2025-04-20 21:02:57+00:00,Oracle Elixir prior completed games
Fudge,2025-04-21 20:07:10+00:00,36,0.6118326118326118,0.5836475415422784,0.028185070290333458,0.23519533333333334,0.2098556111111111,0.02533972222222225,0.23936866666666665,0.2236557777777778,0.01571288888888886,-15.333333333333334,0.8333333333333334,-16.166666666666668,2025-04-20 22:02:17+00:00,Oracle Elixir prior completed games
Yeon,2025-05-03 20:08:26+00:00,88,0.5866013071895425,0.6868478507157472,-0.10024654352620466,0.238054,0.27465443181818183,-0.036600431818181844,0.24242,0.2571015340909091,-0.014681534090909082,-2.0,10.613636363636363,-12.613636363636363,2025-04-26 22:55:43+00:00,Oracle Elixir prior completed games
Zven,2025-05-03 20:08:26+00:00,50,0.7459207459207459,0.7170788812337812,0.028841864686964702,0.28057899999999997,0.29189418,-0.011315180000000036,0.2584053333333333,0.2492771,0.009128233333333319,-1.6666666666666667,1.96,-3.626666666666667,2025-04-27 20:51:24+00:00,Oracle Elixir prior completed games
Inspired,2025-05-03 20:08:26+00:00,86,0.6922453191803036,0.7253824619589836,-0.03313714277867996,0.13379066666666664,0.1524468,-0.018656133333333352,0.1792653333333333,0.18936656976744184,-0.01010123643410854,11.0,7.534883720930233,3.4651162790697674,2025-04-26 21:16:22+00:00,Oracle Elixir prior completed games
UmTi,2025-05-03 20:08:26+00:00,88,0.6258169934640523,0.6950662147293017,-0.06924922126524946,0.20441033333333336,0.14484405227272729,0.059566281060606074,0.19139133333333333,0.17404153409090908,0.017349799242424246,5.333333333333333,-5.431818181818182,10.765151515151516,2025-04-26 22:55:43+00:00,Oracle Elixir prior completed games
Fudge,2025-05-03 20:08:26+00:00,40,0.6075036075036074,0.5875122246174878,0.01999138288611968,0.17703100000000002,0.20783855,-0.03080754999999999,0.21622366666666668,0.2226624,-0.006438733333333335,-9.0,0.1,-9.1,2025-04-27 23:47:01+00:00,Oracle Elixir prior completed games
Bwipo,2025-05-03 20:08:26+00:00,86,0.4646174259177355,0.5925262135246594,-0.12790878760692387,0.266552,0.21963690581395348,0.04691509418604653,0.224047,0.22160770930232562,0.0024392906976743733,21.0,6.255813953488372,14.74418604651163,2025-04-26 21:16:22+00:00,Oracle Elixir prior completed games
Massu,2025-05-10 20:09:23+00:00,89,0.7485380116959064,0.682402834116027,0.06613517757987941,0.290877,0.2574620752808989,0.03341492471910107,0.28725933333333337,0.2399101011235955,0.04734923220973786,0.6666666666666666,-2.853932584269663,3.5205992509363293,2025-05-03 21:51:15+00:00,Oracle Elixir prior completed games
Zven,2025-05-10 20:09:23+00:00,53,0.7232142857142857,0.7174261682798474,0.0057881174344383,0.2919313333333333,0.2918962830188679,3.5050314465434607e-05,0.26972233333333334,0.2504343773584906,0.01928795597484273,-1.0,1.7924528301886793,-2.7924528301886795,2025-05-04 23:57:16+00:00,Oracle Elixir prior completed games
Blaber,2025-05-10 20:09:23+00:00,70,0.7916666666666666,0.7422110870001626,0.049455579666504046,0.1725283333333333,0.1664105142857143,0.006117819047619016,0.20001566666666667,0.18695114285714284,0.013064523809523831,0.6666666666666666,8.7,-8.033333333333333,2025-05-04 23:57:16+00:00,Oracle Elixir prior completed games
Inspired,2025-05-10 20:09:23+00:00,89,0.8391812865497076,0.7292183773946261,0.10996290915508145,0.16683366666666666,0.15293175056179778,0.013901916104868878,0.18832433333333332,0.18933143820224718,-0.0010071048689138662,3.3333333333333335,7.393258426966292,-4.059925093632959,2025-05-03 21:51:15+00:00,Oracle Elixir prior completed games
Saint,2025-05-10 20:09:23+00:00,17,0.6222222222222222,0.6509948834730296,-0.028772661250807352,0.2951536666666667,0.287630705882353,0.0075229607843136925,0.233725,0.2547762941176471,-0.021051294117647085,-6.333333333333333,-1.588235294117647,-4.745098039215686,2025-05-04 23:57:16+00:00,Oracle Elixir prior completed games
Quid,2025-05-10 20:09:23+00:00,85,0.60570987654321,0.6818362750803652,-0.0761263985371552,0.25679766666666665,0.2837246117647059,-0.02692694509803928,0.2518456666666667,0.2604700823529412,-0.008624415686274534,7.0,1.0823529411764705,5.91764705882353,2025-05-04 21:12:10+00:00,Oracle Elixir prior completed games
Fudge,2025-05-10 20:09:23+00:00,43,0.8630952380952381,0.6067389464880285,0.25635629160720963,0.36990866666666666,0.21914576744186046,0.1507628992248062,0.2593976666666667,0.22522532558139532,0.03417234108527137,11.0,0.8604651162790697,10.13953488372093,2025-05-03 21:51:15+00:00,Oracle Elixir prior completed games
Impact,2025-05-10 20:09:23+00:00,90,0.6591998118587764,0.5637166528970201,0.0954831589617563,0.16148333333333334,0.20450095000000001,-0.043017616666666675,0.17839666666666668,0.2026616333333333,-0.024264966666666637,-3.6666666666666665,3.1,-6.766666666666667,2025-05-03 23:56:15+00:00,Oracle Elixir prior completed games
Yeon,2025-05-17 20:08:05+00:00,92,0.5957854406130267,0.6863370724248445,-0.0905516318118178,0.31815766666666667,0.2761618260869565,0.041995840579710175,0.26415866666666665,0.2578203586956521,0.006338307971014534,0.0,10.293478260869565,-10.293478260869565,2025-05-10 20:58:20+00:00,Oracle Elixir prior completed games
FBI,2025-05-17 20:08:05+00:00,72,0.7523809523809524,0.6955277611087491,0.05685319127220323,0.285846,0.2866194444444445,-0.0007734444444444932,0.27231299999999997,0.24557020833333335,0.026742791666666627,11.0,-3.6527777777777777,14.652777777777779,2025-05-11 00:10:15+00:00,Oracle Elixir prior completed games
Inspired,2025-05-17 20:08:05+00:00,91,0.6591478696741855,0.7256678454284218,-0.0665199757542363,0.158417,0.1525934923076923,0.005823507692307689,0.19503966666666664,0.1892842747252747,0.005755391941391935,21.0,7.593406593406593,13.406593406593407,2025-05-11 20:54:32+00:00,Oracle Elixir prior completed games
River,2025-05-17 20:08:05+00:00,88,0.8682539682539683,0.7290334822083107,0.13922048604565762,0.20573466666666665,0.17616885227272727,0.029565814393939377,0.21544399999999997,0.18785660227272724,0.027587397727272728,8.666666666666666,1.0795454545454546,7.587121212121211,2025-05-11 00:10:15+00:00,Oracle Elixir prior completed games
Eyla,2025-05-17 20:08:05+00:00,88,0.6761904761904761,0.7204066321587143,-0.044216155968238136,0.060626099999999995,0.07327965113636363,-0.012653551136363635,0.07556483333333334,0.10582382272727274,-0.030258989393939395,1.6666666666666667,7.181818181818182,-5.515151515151515,2025-05-11 00:10:15+00:00,Oracle Elixir prior completed games
CoreJJ,2025-05-17 20:08:05+00:00,92,0.6969348659003831,0.7399591810705745,-0.04302431517019134,0.09835769999999999,0.07887101413043478,0.019486685869565215,0.11016706666666669,0.10831710978260868,0.0018499568840580072,-6.0,-5.576086956521739,-0.42391304347826075,2025-05-10 20:58:20+00:00,Oracle Elixir prior completed games
Impact,2025-05-17 20:08:05+00:00,92,0.539080459770115,0.5634184647905631,-0.02433800502044814,0.18302633333333332,0.20405342934782614,-0.02102709601449282,0.19074933333333333,0.20246259782608697,-0.011713264492753644,-10.666666666666666,2.619565217391304,-13.28623188405797,2025-05-10 20:58:20+00:00,Oracle Elixir prior completed games
Bwipo,2025-05-17 20:08:05+00:00,91,0.5927318295739349,0.5921381610863741,0.0005936684875608167,0.2368853333333333,0.2203049769230769,0.016580356410256403,0.22706166666666663,0.22190131868131868,0.005160347985347952,2.3333333333333335,5.802197802197802,-3.4688644688644685,2025-05-11 20:54:32+00:00,Oracle Elixir prior completed games
Bvoy,2025-05-24 20:07:34+00:00,53,0.5692307692307693,0.643635668721481,-0.07440489949071172,0.26210700000000003,0.2722668301886792,-0.010159830188679164,0.25212066666666666,0.25713224528301887,-0.005011578616352208,-5.333333333333333,3.188679245283019,-8.522012578616351,2025-05-18 20:55:35+00:00,Oracle Elixir prior completed games
Massu,2025-05-24 20:07:34+00:00,93,0.688095238095238,0.6848696214270685,0.003225616668169451,0.211804,0.2562176311827957,-0.04441363118279573,0.25535899999999995,0.2405533440860215,0.01480565591397845,-6.666666666666667,-2.849462365591398,-3.817204301075269,2025-05-17 20:53:29+00:00,Oracle Elixir prior completed games
Blaber,2025-05-24 20:07:34+00:00,74,0.9,0.7486220151818409,0.15137798481815912,0.13178746666666666,0.16618923513513514,-0.034401768468468485,0.190886,0.18782967567567568,0.0030563243243243166,7.0,8.594594594594595,-1.5945945945945947,2025-05-17 20:53:29+00:00,Oracle Elixir prior completed games
Inspired,2025-05-24 20:07:34+00:00,93,0.7658730158730158,0.7270871749174164,0.03878584095559945,0.19470433333333334,0.15381266451612904,0.040891668817204296,0.19972366666666666,0.18948775268817203,0.010235913978494632,10.333333333333334,7.612903225806452,2.720430107526882,2025-05-17 20:53:29+00:00,Oracle Elixir prior completed games
Busio,2025-05-24 20:07:34+00:00,93,0.673015873015873,0.7269846249296202,-0.05396875191374728,0.12857916666666666,0.08754215591397849,0.041037010752688174,0.10045436666666667,0.10248144193548388,-0.002027075268817208,-4.333333333333333,-0.26881720430107525,-4.064516129032258,2025-05-17 20:53:29+00:00,Oracle Elixir prior completed games
CoreJJ,2025-05-24 20:07:34+00:00,94,0.7324786324786325,0.7383724881836391,-0.0058938557050065565,0.062358199999999996,0.07852943936170212,-0.016171239361702124,0.10264553333333333,0.10798958191489359,-0.005344048581560262,0.3333333333333333,-5.404255319148936,5.737588652482269,2025-05-18 20:55:35+00:00,Oracle Elixir prior completed games
Thanatos,2025-05-24 20:07:34+00:00,51,0.26666666666666666,0.5343871587611324,-0.26772049209446575,0.23922600000000002,0.20128722156862747,0.037938778431372555,0.225924,0.21629703921568627,0.009626960784313743,6.0,8.137254901960784,-2.137254901960784,2025-05-17 20:53:29+00:00,Oracle Elixir prior completed games
Bwipo,2025-05-24 20:07:34+00:00,93,0.5134920634920634,0.5921280214214342,-0.07863595792937073,0.22675466666666666,0.22100952580645158,0.0057451408602150755,0.23484733333333332,0.22235183870967745,0.012495494623655873,3.0,5.752688172043011,-2.752688172043011,2025-05-17 20:53:29+00:00,Oracle Elixir prior completed games
Bvoy,2025-05-31 20:08:28+00:00,56,0.8171717171717172,0.652932242745601,0.1642394744261162,0.26586566666666667,0.27192391071428573,-0.006058244047619066,0.2727783333333333,0.25797042857142854,0.014807904761904744,-1.6666666666666667,2.9285714285714284,-4.595238095238095,2025-05-24 22:05:34+00:00,Oracle Elixir prior completed games
Yeon,2025-05-31 20:08:28+00:00,97,0.8119658119658119,0.6910593221941164,0.12090648977169549,0.2932166666666666,0.27828871134020616,0.014927955326460463,0.2844533333333334,0.25903954639175253,0.025413786941580863,15.333333333333334,10.484536082474227,4.848797250859107,2025-05-25 21:52:08+00:00,Oracle Elixir prior completed games
Contractz,2025-05-31 20:08:28+00:00,72,0.7767676767676767,0.7476619750450205,0.02910570172265614,0.21577166666666667,0.17551849027777777,0.040253176388888895,0.201672,0.18654915277777778,0.015122847222222208,-1.6666666666666667,-4.333333333333333,2.666666666666666,2025-05-24 22:05:34+00:00,Oracle Elixir prior completed games
River,2025-05-31 20:08:28+00:00,90,0.6811965811965811,0.726650401976901,-0.0454538207803199,0.1427413333333333,0.17527724444444442,-0.03253591111111112,0.185971,0.18782857777777773,-0.0018575777777777303,3.6666666666666665,1.0,2.6666666666666665,2025-05-18 22:38:41+00:00,Oracle Elixir prior completed games
Palafox,2025-05-31 20:08:28+00:00,72,0.7232323232323233,0.6410098425736747,0.08222248065864868,0.25399,0.25414637500000004,-0.0001563750000000419,0.23867333333333332,0.24290790277777777,-0.004234569444444447,8.333333333333334,-3.861111111111111,12.194444444444445,2025-05-24 22:05:34+00:00,Oracle Elixir prior completed games
Quid,2025-05-31 20:08:28+00:00,90,0.7818613485280151,0.6884841354368872,0.0933772130911279,0.35381899999999994,0.28516972222222225,0.06864927777777768,0.2619123333333333,0.25972592222222224,0.002186411111111064,32.666666666666664,2.2222222222222223,30.444444444444443,2025-05-18 22:38:41+00:00,Oracle Elixir prior completed games
Ceos,2025-05-31 20:08:28+00:00,21,0.6606060606060605,0.635034059568221,0.02557200103783952,0.0582966,0.05505335238095238,0.0032432476190476164,0.0825634,0.08506967142857143,-0.0025062714285714327,-3.0,-0.23809523809523808,-2.761904761904762,2025-05-24 22:05:34+00:00,Oracle Elixir prior completed games
Eyla,2025-05-31 20:08:28+00:00,90,0.7452991452991453,0.7203520118429367,0.02494713345620858,0.07080496666666666,0.07330380555555556,-0.0024988388888888963,0.0923446,0.10580419222222223,-0.013459592222222233,-6.0,6.777777777777778,-12.777777777777779,2025-05-18 22:38:41+00:00,Oracle Elixir prior completed games
Massu,2025-06-07 20:06:56+00:00,96,0.6216628527841342,0.6828944099069769,-0.06123155712284267,0.28209333333333336,0.25702624687500003,0.025067086458333332,0.255375,0.24101652083333333,0.014358479166666688,1.6666666666666667,-2.7083333333333335,4.375,2025-05-24 22:05:34+00:00,Oracle Elixir prior completed games
Yeon,2025-06-07 20:06:56+00:00,101,0.801058201058201,0.695185214195858,0.10587298686234303,0.28280833333333333,0.278420504950495,0.004387828382838355,0.27629166666666666,0.25954965346534653,0.016742013201320127,5.333333333333333,10.287128712871286,-4.9537953795379535,2025-05-31 22:47:04+00:00,Oracle Elixir prior completed games
Yuuji,2025-06-07 20:06:56+00:00,8,0.5719576719576719,0.6476892551892552,-0.07573158323158335,0.09786776666666668,0.1322757875,-0.034408020833333317,0.17348766666666668,0.18898612499999998,-0.015498458333333298,3.3333333333333335,7.875,-4.541666666666666,2025-05-31 22:47:04+00:00,Oracle Elixir prior completed games
Inspired,2025-06-07 20:06:56+00:00,96,0.6399694889397406,0.7243647472306138,-0.08439525829087324,0.196253,0.155138925,0.041114075,0.19422266666666665,0.18963571875,0.004586947916666667,1.6666666666666667,7.427083333333333,-5.760416666666666,2025-05-24 22:05:34+00:00,Oracle Elixir prior completed games
Palafox,2025-06-07 20:06:56+00:00,75,0.7644998163686187,0.6459494415254724,0.11855037484314634,0.23790966666666669,0.2534969066666667,-0.015587240000000002,0.2213763333333333,0.24204664000000004,-0.02067030666666672,-17.0,-4.386666666666667,-12.613333333333333,2025-06-01 22:06:16+00:00,Oracle Elixir prior completed games
APA,2025-06-07 20:06:56+00:00,101,0.7825396825396825,0.675801327739102,0.10673835480058058,0.3401543333333334,0.29474717821782176,0.04540715511551163,0.23897933333333332,0.25479542574257424,-0.015816092409240923,-15.333333333333334,-0.10891089108910891,-15.224422442244226,2025-05-31 22:47:04+00:00,Oracle Elixir prior completed games
Vulcan,2025-06-07 20:06:56+00:00,77,0.7579365079365079,0.7680474236729815,-0.010110915736473602,0.06152023333333334,0.07596505454545453,-0.014444821212121192,0.09765033333333334,0.10198558961038962,-0.004335256277056276,3.6666666666666665,2.4025974025974026,1.264069264069264,2025-05-25 21:52:08+00:00,Oracle Elixir prior completed games
CoreJJ,2025-06-07 20:06:56+00:00,101,0.852910052910053,0.7468894011690862,0.10602065174096675,0.053956166666666666,0.07725411188118812,-0.023297945214521457,0.1104329,0.10728865445544557,0.003144245544554433,-3.0,-5.445544554455446,2.445544554455446,2025-05-31 22:47:04+00:00,Oracle Elixir prior completed games
Thanatos,2025-06-07 20:06:56+00:00,54,0.5920634920634921,0.5376518568725868,0.054411635190905305,0.275355,0.20540209814814817,0.06995290185185185,0.23723400000000003,0.2174602037037037,0.01977379629629633,9.666666666666666,8.222222222222221,1.4444444444444446,2025-05-25 21:52:08+00:00,Oracle Elixir prior completed games
Fudge,2025-06-07 20:06:56+00:00,54,0.5923665847388196,0.6043759787202028,-0.01200939398138312,0.21824200000000002,0.22115598148148144,-0.0029139814814814202,0.23502466666666666,0.2257132962962963,0.009311370370370359,12.333333333333334,1.6481481481481481,10.685185185185185,2025-06-01 22:06:16+00:00,Oracle Elixir prior completed games
Vulcan,2025-06-14 20:12:24+00:00,82,0.7877777777777778,0.770096230559717,0.01768154721806081,0.05599816666666666,0.07465033048780488,-0.01865216382113822,0.09278616666666666,0.10116686097560977,-0.008380694308943115,-3.3333333333333335,2.2195121951219514,-5.5528455284552845,2025-06-07 23:33:00+00:00,Oracle Elixir prior completed games
Busio,2025-06-14 20:12:24+00:00,101,0.8092592592592592,0.733099023922987,0.07616023533627225,0.061384266666666666,0.08546931584158417,-0.0240850491749175,0.08631173333333335,0.10195364554455445,-0.015641912211221104,3.3333333333333335,-0.12871287128712872,3.4620462046204623,2025-06-07 23:33:00+00:00,Oracle Elixir prior completed games
Bwipo,2025-06-14 20:12:24+00:00,101,0.561111111111111,0.5928572092366655,-0.03174609812555451,0.2212883333333333,0.22215544455445546,-0.0008671112211221521,0.20829466666666666,0.22289213861386142,-0.014597471947194768,-9.666666666666666,5.356435643564357,-15.023102310231023,2025-06-07 23:33:00+00:00,Oracle Elixir prior completed games
Fudge,2025-06-14 20:12:24+00:00,58,0.7456140350877193,0.609881809588864,0.13573222549885533,0.24187633333333336,0.22236860344827591,0.019507729885057445,0.24572633333333335,0.22803677586206894,0.01768955747126441,-4.333333333333333,1.3275862068965518,-5.660919540229885,2025-06-08 23:09:04+00:00,Oracle Elixir prior completed games
Contractz,2025-07-26 20:10:23+00:00,82,0.41269841269841273,0.7351965214604089,-0.3224981087619962,0.159867,0.1723039792682927,-0.01243697926829268,0.19204200000000002,0.18663904878048782,0.005402951219512203,-12.0,-4.060975609756097,-7.939024390243903,2025-06-14 21:50:18+00:00,Oracle Elixir prior completed games
Inspired,2025-07-26 20:10:23+00:00,106,0.5750000000000001,0.7147579715910166,-0.13975797159101655,0.18067999999999998,0.1539702754716981,0.026709724528301892,0.18858100000000003,0.18909449999999997,-0.0005134999999999446,-2.3333333333333335,6.5,-8.833333333333334,2025-06-15 23:43:18+00:00,Oracle Elixir prior completed games
Vulcan,2025-07-26 20:10:23+00:00,90,0.8550300300300301,0.7713765403889855,0.08365348964104458,0.06836763333333333,0.07409401222222223,-0.005726378888888897,0.10214050000000001,0.10113657999999999,0.0010039200000000192,1.0,2.0444444444444443,-1.0444444444444443,2025-06-15 23:43:18+00:00,Oracle Elixir prior completed games
huhi,2025-07-26 20:10:23+00:00,64,0.6615384615384615,0.7435922826108249,-0.08205382107236336,0.10575073333333333,0.08004105312500001,0.02570968020833332,0.09839656666666667,0.1074061140625,-0.009009547395833331,9.666666666666666,10.640625,-0.9739583333333339,2025-05-18 22:38:41+00:00,Oracle Elixir prior completed games
Bwipo,2025-07-26 20:10:23+00:00,106,0.5166666666666667,0.593800602331971,-0.07713393566530424,0.165949,0.2217141028301887,-0.05576510283018868,0.19650166666666666,0.22248603773584905,-0.025984371069182388,-10.0,4.518867924528302,-14.518867924528301,2025-06-15 23:43:18+00:00,Oracle Elixir prior completed games
Fudge,2025-07-26 20:10:23+00:00,61,0.6547619047619048,0.6120890273842594,0.04267287737764536,0.231272,0.2228064754098361,0.008465524590163892,0.25023466666666666,0.22912847540983605,0.02110619125683061,-16.333333333333332,0.45901639344262296,-16.792349726775956,2025-06-14 21:50:18+00:00,Oracle Elixir prior completed games
Zven,2025-08-02 20:08:18+00:00,75,0.7217948717948719,0.7200990091944189,0.0016958626004529576,0.2772476666666666,0.2880270933333333,-0.010779426666666703,0.24124333333333334,0.2515465733333333,-0.010303239999999964,3.3333333333333335,1.1733333333333333,2.16,2025-07-26 22:37:10+00:00,Oracle Elixir prior completed games
Yeon,2025-08-02 20:08:18+00:00,107,0.75,0.6970509314751159,0.052949068524884124,0.33089833333333335,0.2792240560747663,0.05167427725856705,0.27323533333333333,0.25953642990654197,0.013698903426791365,-3.0,9.663551401869158,-12.663551401869158,2025-07-27 21:02:05+00:00,Oracle Elixir prior completed games
Blaber,2025-08-02 20:08:18+00:00,92,0.7976282051282051,0.7604215469678667,0.03720665816033841,0.16115,0.1637196652173913,-0.002569665217391326,0.193879,0.18895233695652172,0.004926663043478274,8.0,7.641304347826087,0.3586956521739131,2025-07-26 22:37:10+00:00,Oracle Elixir prior completed games
Inspired,2025-08-02 20:08:18+00:00,108,0.5416666666666666,0.7130957869319238,-0.17142912026525714,0.16236066666666668,0.15422717777777775,0.008133488888888929,0.19070633333333334,0.18920002777777772,0.0015063055555556149,15.333333333333334,6.814814814814815,8.518518518518519,2025-07-26 20:58:52+00:00,Oracle Elixir prior completed games
Palafox,2025-08-02 20:08:18+00:00,84,0.5605820105820105,0.6477951934692812,-0.08721318288727065,0.229529,0.2531687857142857,-0.023639785714285683,0.216415,0.23911711904761906,-0.022702119047619068,2.6666666666666665,-3.6547619047619047,6.321428571428571,2025-07-27 22:54:47+00:00,Oracle Elixir prior completed games
Loki,2025-08-02 20:08:18+00:00,45,0.7741025641025642,0.6838742762288551,0.09022828787370907,0.305747,0.2607715111111111,0.044975488888888915,0.23831166666666667,0.23599866666666666,0.0023130000000000095,1.3333333333333333,1.0444444444444445,0.28888888888888875,2025-07-26 22:37:10+00:00,Oracle Elixir prior completed games
Srtty,2025-08-02 20:08:18+00:00,28,0.561111111111111,0.568844928322206,-0.0077338172110950065,0.181845,0.22980292857142856,-0.047957928571428554,0.19866566666666666,0.20816621428571427,-0.009500547619047617,0.6666666666666666,-7.035714285714286,7.7023809523809526,2025-05-31 22:47:04+00:00,Oracle Elixir prior completed games
Fudge,2025-08-02 20:08:18+00:00,63,0.6732804232804233,0.6133807337459584,0.059899689534464895,0.21042400000000003,0.2215284285714286,-0.01110442857142857,0.224065,0.22827603174603175,-0.004211031746031768,-13.0,0.20634920634920634,-13.206349206349206,2025-07-27 22:54:47+00:00,Oracle Elixir prior completed games
Inspired,2025-08-09 20:06:58+00:00,110,0.6584656084656085,0.7121794710367689,-0.0537138625711604,0.149304,0.15419571090909087,-0.0048917109090908795,0.1921286666666667,0.18939817272727266,0.0027304939393940353,6.333333333333333,6.745454545454545,-0.4121212121212121,2025-08-02 20:58:00+00:00,Oracle Elixir prior completed games
Blaber,2025-08-09 20:06:58+00:00,94,0.7692623716153127,0.7598510525690516,0.009411319046261135,0.149203,0.1633548744680851,-0.014151874468085107,0.204368,0.18937179787234043,0.014996202127659564,14.333333333333334,7.776595744680851,6.556737588652483,2025-08-03 21:00:31+00:00,Oracle Elixir prior completed games
Saint,2025-08-09 20:06:58+00:00,27,0.6365231259968102,0.679419606106626,-0.04289648010981584,0.26691899999999996,0.2763987407407407,-0.00947974074074076,0.214606,0.2528533333333333,-0.03824733333333333,1.6666666666666667,-0.2962962962962963,1.962962962962963,2025-08-02 23:32:14+00:00,Oracle Elixir prior completed games
Quid,2025-08-09 20:06:58+00:00,97,0.49907407407407406,0.6879119698784405,-0.18883789580436644,0.32489733333333337,0.28523478350515463,0.03966254982817874,0.254978,0.2600971443298969,-0.0051191443298969075,5.666666666666667,2.9278350515463916,2.7388316151202754,2025-08-02 20:58:00+00:00,Oracle Elixir prior completed games
Thanatos,2025-08-09 20:06:58+00:00,71,0.5555929038281979,0.5475525774971768,0.008040326331021141,0.196665,0.21480375070422536,-0.018138750704225354,0.20945999999999998,0.2171497042253521,-0.0076897042253521175,18.666666666666668,9.225352112676056,9.441314553990612,2025-08-03 21:00:31+00:00,Oracle Elixir prior completed games
Photon,2025-08-09 20:06:58+00:00,4,0.6343656343656344,0.6216075591075592,0.012758075258075263,0.25147499999999995,0.251924,-0.0004490000000000327,0.225406,0.22458650000000002,0.000819499999999973,-1.0,-2.0,1.0,2025-08-03 21:00:31+00:00,Oracle Elixir prior completed games
Massu,2025-08-16 20:06:27+00:00,112,0.7831057831057832,0.6896269780158456,0.09347880508993756,0.23790033333333335,0.26137270267857143,-0.02347236934523808,0.2608203333333334,0.2447703660714286,0.016049967261904774,9.0,-2.125,11.125,2025-08-09 23:25:54+00:00,Oracle Elixir prior completed games
Zven,2025-08-16 20:06:27+00:00,79,0.7623015873015873,0.7245000876211951,0.03780149968039215,0.28600733333333334,0.287549582278481,-0.0015422489451476507,0.24795699999999998,0.2515289113924051,-0.0035719113924050916,-8.666666666666666,0.9873417721518988,-9.654008438818565,2025-08-10 20:59:02+00:00,Oracle Elixir prior completed games
APA,2025-08-16 20:06:27+00:00,112,0.75,0.6728746643545408,0.0771253356454592,0.2899003333333333,0.29153654464285716,-0.0016362113095238495,0.243263,0.25254666964285716,-0.00928366964285715,0.0,-0.24107142857142858,0.24107142857142858,2025-08-10 20:59:02+00:00,Oracle Elixir prior completed games
Loki,2025-08-16 20:06:27+00:00,49,0.6055555555555555,0.6795283969368638,-0.07397284138130833,0.22782100000000002,0.2591041836734693,-0.0312831836734693,0.21708533333333335,0.23502075510204082,-0.017935421768707466,1.3333333333333333,1.469387755102041,-0.13605442176870763,2025-08-10 20:59:02+00:00,Oracle Elixir prior completed games
Busio,2025-08-16 20:06:27+00:00,112,0.8677433677433677,0.7380403324440847,0.12970303529928295,0.08367236666666666,0.08533309017857142,-0.0016607235119047575,0.10287996666666666,0.10184027321428571,0.0010396934523809465,7.0,0.125,6.875,2025-08-09 23:25:54+00:00,Oracle Elixir prior completed games
Vulcan,2025-08-16 20:06:27+00:00,96,0.8015873015873015,0.7731906431942528,0.028396658393048724,0.08474419999999999,0.074546609375,0.010197590624999989,0.115344,0.10171863437499999,0.01362536562500001,0.3333333333333333,1.9479166666666667,-1.6145833333333335,2025-08-10 20:59:02+00:00,Oracle Elixir prior completed games
Fudge,2025-08-16 20:06:27+00:00,69,0.6619047619047619,0.611839649359816,0.05006511254494583,0.19430066666666668,0.21851484057971016,-0.02421417391304348,0.22069833333333333,0.227801884057971,-0.0071035507246376695,8.333333333333334,0.3188405797101449,8.01449275362319,2025-08-09 21:49:24+00:00,Oracle Elixir prior completed games
Bwipo,2025-08-16 20:06:27+00:00,111,0.6923631923631923,0.5980276084269335,0.09433558393625885,0.24904099999999998,0.22328187297297297,0.025759127027027012,0.20434033333333335,0.22203057657657657,-0.017690243243243226,6.666666666666667,5.09009009009009,1.576576576576577,2025-08-09 23:25:54+00:00,Oracle Elixir prior completed games
FBI,2025-08-23 20:06:29+00:00,84,0.7318518518518519,0.6975857271313358,0.034266124720516045,0.2839783333333334,0.2865294404761905,-0.002551107142857112,0.25691933333333333,0.24581194047619043,0.011107392857142906,2.6666666666666665,-3.761904761904762,6.428571428571429,2025-08-09 21:49:24+00:00,Oracle Elixir prior completed games
Tomo,2025-08-23 20:06:29+00:00,76,0.7085769980506823,0.6697047640016518,0.03887223404903051,0.265561,0.2929800263157895,-0.02741902631578952,0.2536133333333333,0.2546378026315789,-0.0010244692982456227,-0.6666666666666666,2.039473684210526,-2.7061403508771926,2025-08-10 23:30:53+00:00,Oracle Elixir prior completed games
River,2025-08-23 20:06:29+00:00,100,0.6237037037037038,0.7237520284458774,-0.10004832474217362,0.15745966666666666,0.17600470099999999,-0.01854503433333332,0.1968633333333333,0.18972183999999995,0.00714149333333336,4.666666666666667,0.79,3.876666666666667,2025-08-09 21:49:24+00:00,Oracle Elixir prior completed games
