player_id,prediction_period_id,target_cutoff,context_prelock_features,source_max_timestamp,cutoff_safe,feature_count,feature_missing_count,quality_status
oe:player:b6ebe3c8487ddc3a23c586e650c4528,period:466f661effb9208a840b,2022-02-19T20:54:27+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.49146126343882596,""prior_champion_observation_count"":164,""prior_core_state"":-0.28493995881481926,""prior_effective_evidence"":76.22732525705227,""prior_median_performance"":15.120000000000001,""prior_player_rating"":1494.8611511615943,""prior_q25_performance"":7.280000000000001,""prior_raw_observation_count"":164,""prior_residual_uncertainty"":0.105059922332913,""prior_role_adjusted_kp"":-0.043189321899148723,""prior_role_relative_rating"":-0.05138848838405724,""prior_starter_reliability"":0.9428369816688201,""prior_team_state"":-0.46168911958343234,""prior_team_strength"":0.04176610449113057,""schedule_opponent_context"":null}",2022-02-13T19:57:16Z,True,21,7,PASS
oe:player:ba7c563a5425bd6886dab195a0cd6d0,period:466f661effb9208a840b,2022-02-19T20:54:27+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.45519198613372464,""prior_champion_observation_count"":90,""prior_core_state"":-0.28111247108394777,""prior_effective_evidence"":34.714676717380705,""prior_median_performance"":14.953000000000001,""prior_player_rating"":1496.8243512231577,""prior_q25_performance"":7.884,""prior_raw_observation_count"":90,""prior_residual_uncertainty"":0.1558837513446883,""prior_role_adjusted_kp"":0.06142786429146317,""prior_role_relative_rating"":-0.031756487768422346,""prior_starter_reliability"":0.9126888161653726,""prior_team_state"":-0.3559792892270824,""prior_team_strength"":0.08269583588732395,""schedule_opponent_context"":null}",2022-02-13T23:25:01Z,True,21,7,PASS
oe:player:bb20d273a22a0d558c8853822631f60,period:466f661effb9208a840b,2022-02-19T20:54:27+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.28265378202292746,""playstyle_class_2_probability"":0.4134236902285933,""playstyle_uncertainty"":0.376051894151526,""playstyle_unknown_probability"":0.3039225277484791,""prior_above_role_median_rate"":0.38237255751506405,""prior_champion_observation_count"":27,""prior_core_state"":-0.40343967467276093,""prior_effective_evidence"":13.473383985880066,""prior_median_performance"":9.7354,""prior_player_rating"":1491.4852321505014,""prior_q25_performance"":6.590199999999999,""prior_raw_observation_count"":27,""prior_residual_uncertainty"":0.21954843036243624,""prior_role_adjusted_kp"":0.048683089784027814,""prior_role_relative_rating"":-0.085147678494986,""prior_starter_reliability"":0.8689353569724313,""prior_team_state"":-0.5716511307645014,""prior_team_strength"":-0.039702143799047435,""schedule_opponent_context"":null}",2022-02-14T00:28:02Z,True,21,3,PASS
oe:player:bcb79ac1654e9a40600fba1eb3e53af,period:466f661effb9208a840b,2022-02-19T20:54:27+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.12774841572576684,""playstyle_class_2_probability"":0.4859735733840047,""playstyle_uncertainty"":0.38551431380446466,""playstyle_unknown_probability"":0.3862780108902284,""prior_above_role_median_rate"":0.47181925225713695,""prior_champion_observation_count"":124,""prior_core_state"":-0.33783624289223746,""prior_effective_evidence"":70.89231756718964,""prior_median_performance"":12.129999999999999,""prior_player_rating"":1499.5276001846769,""prior_q25_performance"":7.41,""prior_raw_observation_count"":124,""prior_residual_uncertainty"":0.10176798536827134,""prior_role_adjusted_kp"":0.06706861711938858,""prior_role_relative_rating"":-0.004723998153230294,""prior_starter_reliability"":0.9329703695372354,""prior_team_state"":-0.32968183209844715,""prior_team_strength"":0.04568098887242524,""schedule_opponent_context"":null}",2022-02-13T21:09:56Z,True,21,3,PASS
oe:player:c62a5235ad6bc113a1e64eb0e9aa8c8,period:466f661effb9208a840b,2022-02-19T20:54:27+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.5970966091392956,""prior_champion_observation_count"":15,""prior_core_state"":0.08016277886043469,""prior_effective_evidence"":14.984995301346173,""prior_median_performance"":20.182,""prior_player_rating"":1513.247564278126,""prior_q25_performance"":12.2,""prior_raw_observation_count"":15,""prior_residual_uncertainty"":0.1906706369916891,""prior_role_adjusted_kp"":0.03466259040723354,""prior_role_relative_rating"":0.1324756427812598,""prior_starter_reliability"":0.8879729996607348,""prior_team_state"":0.18190372020658965,""prior_team_strength"":0.3049505459198084,""schedule_opponent_context"":null}",2022-02-13T23:25:01Z,True,21,7,PASS
oe:player:c79ce9ec47a91226340af0e57afa782,period:466f661effb9208a840b,2022-02-19T20:54:27+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.4382424762032937,""prior_champion_observation_count"":73,""prior_core_state"":-0.38422804436094743,""prior_effective_evidence"":48.5645614434513,""prior_median_performance"":14.719999999999999,""prior_player_rating"":1491.30251935841,""prior_q25_performance"":5.84,""prior_raw_observation_count"":73,""prior_residual_uncertainty"":0.12991022365400642,""prior_role_adjusted_kp"":-0.11570051341648135,""prior_role_relative_rating"":-0.0869748064158989,""prior_starter_reliability"":0.9372768012581052,""prior_team_state"":-0.2762250783673875,""prior_team_strength"":0.11822424821995073,""schedule_opponent_context"":null}",2022-02-14T00:28:02Z,True,21,7,PASS
oe:player:da87886941820cfc2eee112d0143e90,period:466f661effb9208a840b,2022-02-19T20:54:27+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.5507081454265996,""prior_champion_observation_count"":53,""prior_core_state"":-0.20527375871578724,""prior_effective_evidence"":41.708926697052114,""prior_median_performance"":15.193000000000001,""prior_player_rating"":1498.111553485441,""prior_q25_performance"":9.185,""prior_raw_observation_count"":53,""prior_residual_uncertainty"":0.1355155355396107,""prior_role_adjusted_kp"":-0.11947522005716557,""prior_role_relative_rating"":-0.018884465145589897,""prior_starter_reliability"":0.9272988813420742,""prior_team_state"":-0.07396221611941596,""prior_team_strength"":0.2272034028292446,""schedule_opponent_context"":null}",2022-02-13T22:22:50Z,True,21,7,PASS
oe:player:dc760d6884ce21614b2389ac1c05ec2,period:466f661effb9208a840b,2022-02-19T20:54:27+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.08457095675239383,""playstyle_class_2_probability"":0.6356609292802713,""playstyle_uncertainty"":0.40043197065486613,""playstyle_unknown_probability"":0.27976811396733475,""prior_above_role_median_rate"":0.35937034649098293,""prior_champion_observation_count"":73,""prior_core_state"":-0.48833165820523594,""prior_effective_evidence"":48.5645614434513,""prior_median_performance"":10.92,""prior_player_rating"":1484.7305870024745,""prior_q25_performance"":7.18,""prior_raw_observation_count"":73,""prior_residual_uncertainty"":0.11994281350487317,""prior_role_adjusted_kp"":-0.3379378118399481,""prior_role_relative_rating"":-0.15269412997525553,""prior_starter_reliability"":0.9372768012581052,""prior_team_state"":-0.2762250783673875,""prior_team_strength"":0.11822424821995073,""schedule_opponent_context"":null}",2022-02-14T00:28:02Z,True,21,3,PASS
oe:player:e03d0722b6dce835cde3268c08c4f54,period:466f661effb9208a840b,2022-02-19T20:54:27+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.15186249748363118,""playstyle_class_2_probability"":0.4925403413493758,""playstyle_uncertainty"":0.3918366932721411,""playstyle_unknown_probability"":0.35559716116699297,""prior_above_role_median_rate"":0.4894259015858566,""prior_champion_observation_count"":114,""prior_core_state"":-0.48546903046566614,""prior_effective_evidence"":50.974035133528425,""prior_median_performance"":13.25,""prior_player_rating"":1488.4705238498732,""prior_q25_performance"":4.48,""prior_raw_observation_count"":114,""prior_residual_uncertainty"":0.1402713882263445,""prior_role_adjusted_kp"":-0.24677763767093983,""prior_role_relative_rating"":-0.11529476150126776,""prior_starter_reliability"":0.914421776536603,""prior_team_state"":-0.34463843509790215,""prior_team_strength"":0.07062553786241288,""schedule_opponent_context"":null}",2022-02-13T21:09:56Z,True,21,3,PASS
oe:player:e181a641eac63b45915802512997360,period:466f661effb9208a840b,2022-02-19T20:54:27+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.3978287259857215,""prior_champion_observation_count"":58,""prior_core_state"":-0.4340119410669935,""prior_effective_evidence"":40.33026698935534,""prior_median_performance"":12.02,""prior_player_rating"":1487.3896518842225,""prior_q25_performance"":7.155,""prior_raw_observation_count"":58,""prior_residual_uncertainty"":0.1355882737594162,""prior_role_adjusted_kp"":-0.050957378322531784,""prior_role_relative_rating"":-0.12610348115777414,""prior_starter_reliability"":0.9056454093212651,""prior_team_state"":-0.34463843509790215,""prior_team_strength"":0.07062553786241288,""schedule_opponent_context"":null}",2022-02-13T21:09:56Z,True,21,7,PASS
oe:player:ed455f823b6586e9e3621dfb5aeb42e,period:466f661effb9208a840b,2022-02-19T20:54:27+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.6663516528614659,""prior_champion_observation_count"":164,""prior_core_state"":0.03179903244058155,""prior_effective_evidence"":80.82325272060312,""prior_median_performance"":19.67,""prior_player_rating"":1515.2092093963645,""prior_q25_performance"":9.844999999999999,""prior_raw_observation_count"":164,""prior_residual_uncertainty"":0.1,""prior_role_adjusted_kp"":0.009979548884190597,""prior_role_relative_rating"":0.1520920939636448,""prior_starter_reliability"":0.9530554955834185,""prior_team_state"":-0.07351318115754397,""prior_team_strength"":0.19793702035081315,""schedule_opponent_context"":null}",2022-02-13T19:57:16Z,True,21,7,PASS
oe:player:f02f1c8275084050765b4b6414bdfda,period:466f661effb9208a840b,2022-02-19T20:54:27+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.5793399169909956,""prior_champion_observation_count"":107,""prior_core_state"":-0.08348112702456983,""prior_effective_evidence"":71.2585988014178,""prior_median_performance"":15.74,""prior_player_rating"":1510.715519817194,""prior_q25_performance"":10.09,""prior_raw_observation_count"":107,""prior_residual_uncertainty"":0.10222446244951336,""prior_role_adjusted_kp"":0.03284945082356937,""prior_role_relative_rating"":0.10715519817194111,""prior_starter_reliability"":0.9501630156822889,""prior_team_state"":-0.07351318115754397,""prior_team_strength"":0.19793702035081315,""schedule_opponent_context"":null}",2022-02-13T19:57:16Z,True,21,7,PASS
oe:player:f35d122e169ccf24593a4d06927a3e2,period:466f661effb9208a840b,2022-02-19T20:54:27+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.17174320049323122,""playstyle_class_2_probability"":0.6573139805852204,""playstyle_uncertainty"":0.28812135170774045,""playstyle_unknown_probability"":0.17094281892154845,""prior_above_role_median_rate"":0.5747698373200126,""prior_champion_observation_count"":140,""prior_core_state"":-0.11106097905095236,""prior_effective_evidence"":71.03548587518576,""prior_median_performance"":14.648,""prior_player_rating"":1507.1148900510843,""prior_q25_performance"":11.07,""prior_raw_observation_count"":140,""prior_residual_uncertainty"":0.1,""prior_role_adjusted_kp"":-0.2357852033122005,""prior_role_relative_rating"":0.07114890051084398,""prior_starter_reliability"":0.9431659681359758,""prior_team_state"":-0.07396221611941596,""prior_team_strength"":0.2272034028292446,""schedule_opponent_context"":null}",2022-02-13T22:22:50Z,True,21,3,PASS
oe:player:f48c70640770b42b5d7dd72aa21e005,period:466f661effb9208a840b,2022-02-19T20:54:27+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.6917644964092664,""playstyle_class_2_probability"":0.07613124570869251,""playstyle_uncertainty"":0.3057181757492083,""playstyle_unknown_probability"":0.23210425788204103,""prior_above_role_median_rate"":0.46305270899911305,""prior_champion_observation_count"":111,""prior_core_state"":-0.34582091200916315,""prior_effective_evidence"":53.160389802868735,""prior_median_performance"":10.4627,""prior_player_rating"":1496.0523559448059,""prior_q25_performance"":5.3984000000000005,""prior_raw_observation_count"":111,""prior_residual_uncertainty"":0.11161529422191346,""prior_role_adjusted_kp"":0.07768805947432317,""prior_role_relative_rating"":-0.03947644055194118,""prior_starter_reliability"":0.9331678384779956,""prior_team_state"":-0.3559792892270824,""prior_team_strength"":0.08269583588732395,""schedule_opponent_context"":null}",2022-02-13T23:25:01Z,True,21,3,PASS
oe:player:f7ead1102c4739cf2a094369019fff5,period:466f661effb9208a840b,2022-02-19T20:54:27+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.3195009949984644,""playstyle_class_2_probability"":0.31949702624939436,""playstyle_uncertainty"":0.3701072852305771,""playstyle_unknown_probability"":0.36100197875214124,""prior_above_role_median_rate"":0.7470851813577414,""prior_champion_observation_count"":4,""prior_core_state"":-0.10839129187769705,""prior_effective_evidence"":3.9992788783405824,""prior_median_performance"":18.8205,""prior_player_rating"":1510.9290919099983,""prior_q25_performance"":8.4419,""prior_raw_observation_count"":4,""prior_residual_uncertainty"":0.3999881152502278,""prior_role_adjusted_kp"":0.18856170980335052,""prior_role_relative_rating"":0.10929091909998381,""prior_starter_reliability"":0.7452339512288393,""prior_team_state"":-0.07351318115754397,""prior_team_strength"":0.19793702035081315,""schedule_opponent_context"":null}",2022-02-13T19:57:16Z,True,21,3,PASS
oe:player:fbadcf84fcfb01a251de88055f631cb,period:466f661effb9208a840b,2022-02-19T20:54:27+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.5275952391464754,""prior_champion_observation_count"":128,""prior_core_state"":-0.2265873548821713,""prior_effective_evidence"":75.05793505557843,""prior_median_performance"":16.37,""prior_player_rating"":1499.945847546202,""prior_q25_performance"":6.24,""prior_raw_observation_count"":128,""prior_residual_uncertainty"":0.1053016325886105,""prior_role_adjusted_kp"":-0.06644965001617341,""prior_role_relative_rating"":-0.0005415245379789798,""prior_starter_reliability"":0.9348148910985862,""prior_team_state"":-0.32968183209844715,""prior_team_strength"":0.04568098887242524,""schedule_opponent_context"":null}",2022-02-13T21:09:56Z,True,21,7,PASS
oe:player:fddde6d256bee26713f64ad9b2a9394,period:466f661effb9208a840b,2022-02-19T20:54:27+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.27362375356925295,""prior_champion_observation_count"":53,""prior_core_state"":-0.6831198607489489,""prior_effective_evidence"":32.69841193691301,""prior_median_performance"":9.216999999999999,""prior_player_rating"":1467.9672827493014,""prior_q25_performance"":5.26,""prior_raw_observation_count"":53,""prior_residual_uncertainty"":0.12405828107049018,""prior_role_adjusted_kp"":-0.28954048717288317,""prior_role_relative_rating"":-0.3203271725069858,""prior_starter_reliability"":0.9145762470093382,""prior_team_state"":-0.5716511307645014,""prior_team_strength"":-0.039702143799047435,""schedule_opponent_context"":null}",2022-02-14T00:28:02Z,True,21,7,PASS
oe:player:05fafeaf23dc3285558a4e968970b9f,period:490dcd8b072f0c76bfcd,2021-07-09T21:35:31+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.6983885461631277,""playstyle_class_2_probability"":0.08446237700925409,""playstyle_uncertainty"":0.2786138493920481,""playstyle_unknown_probability"":0.21714907682761814,""prior_above_role_median_rate"":0.5937468931782656,""prior_champion_observation_count"":113,""prior_core_state"":null,""prior_effective_evidence"":79.4936258047896,""prior_median_performance"":17.5142,""prior_player_rating"":1522.5214455881562,""prior_q25_performance"":10.6558,""prior_raw_observation_count"":113,""prior_residual_uncertainty"":0.1,""prior_role_adjusted_kp"":0.11545613885468207,""prior_role_relative_rating"":0.22521445588156283,""prior_starter_reliability"":0.9615645982227767,""prior_team_state"":null,""prior_team_strength"":null,""schedule_opponent_context"":null}",2021-07-04T23:10:56Z,True,21,6,MISSING_INCOMPLETE_POSITIVE_PARTICIPATION_ROSTER
oe:player:0634d9e86284da2fae4e1438d564eee,period:490dcd8b072f0c76bfcd,2021-07-09T21:35:31+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.5973289857164703,""prior_champion_observation_count"":62,""prior_core_state"":-0.010865399186055898,""prior_effective_evidence"":57.539421787541414,""prior_median_performance"":18.076,""prior_player_rating"":1508.1584006971104,""prior_q25_performance"":10.957,""prior_raw_observation_count"":62,""prior_residual_uncertainty"":0.12924703724310674,""prior_role_adjusted_kp"":-0.07557717718290129,""prior_role_relative_rating"":0.08158400697110343,""prior_starter_reliability"":0.9535991590377513,""prior_team_state"":-0.016086548179344497,""prior_team_strength"":0.26027810999482,""schedule_opponent_context"":null}",2021-07-04T22:06:09Z,True,21,7,PASS
oe:player:0908c66a5c361f682282599e75b334f,period:490dcd8b072f0c76bfcd,2021-07-09T21:35:31+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.6985804448005463,""playstyle_class_2_probability"":0.10247654991149951,""playstyle_uncertainty"":0.2486630537536441,""playstyle_unknown_probability"":0.1989430052879542,""prior_above_role_median_rate"":0.5296579722173432,""prior_champion_observation_count"":56,""prior_core_state"":-0.34958857358198586,""prior_effective_evidence"":52.32676866942293,""prior_median_performance"":13.4668,""prior_player_rating"":1492.931611269399,""prior_q25_performance"":4.667,""prior_raw_observation_count"":56,""prior_residual_uncertainty"":0.11015867283206529,""prior_role_adjusted_kp"":-0.15322235310519208,""prior_role_relative_rating"":-0.07068388730601212,""prior_starter_reliability"":0.9507291715218705,""prior_team_state"":-0.17946190650038266,""prior_team_strength"":0.15227142485666934,""schedule_opponent_context"":null}",2021-07-04T22:06:09Z,True,21,3,PASS
oe:player:10fcffece0ac7be85f09c4b51a75762,period:490dcd8b072f0c76bfcd,2021-07-09T21:35:31+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.6586388717288593,""prior_champion_observation_count"":110,""prior_core_state"":0.08485154663614053,""prior_effective_evidence"":73.74623003640149,""prior_median_performance"":19.264,""prior_player_rating"":1513.4951947614427,""prior_q25_performance"":11.780000000000001,""prior_raw_observation_count"":110,""prior_residual_uncertainty"":0.1002811239028024,""prior_role_adjusted_kp"":-0.11506694549330079,""prior_role_relative_rating"":0.13495194761442691,""prior_starter_reliability"":0.9533017528216481,""prior_team_state"":-0.016086548179344497,""prior_team_strength"":0.26027810999482,""schedule_opponent_context"":null}",2021-07-04T22:06:09Z,True,21,7,PASS
oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,period:490dcd8b072f0c76bfcd,2021-07-09T21:35:31+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.1824048610756443,""playstyle_class_2_probability"":0.5406669120776044,""playstyle_uncertainty"":0.32708626545391845,""playstyle_unknown_probability"":0.2769282268467513,""prior_above_role_median_rate"":0.62000032104666,""prior_champion_observation_count"":95,""prior_core_state"":null,""prior_effective_evidence"":61.71256870329992,""prior_median_performance"":17.219,""prior_player_rating"":1523.6789960938504,""prior_q25_performance"":10.93,""prior_raw_observation_count"":95,""prior_residual_uncertainty"":0.11791970329679322,""prior_role_adjusted_kp"":0.273461218254579,""prior_role_relative_rating"":0.2367899609385043,""prior_starter_reliability"":0.9517365251021686,""prior_team_state"":null,""prior_team_strength"":null,""schedule_opponent_context"":null}",2021-07-04T19:26:20Z,True,21,6,MISSING_INCOMPLETE_POSITIVE_PARTICIPATION_ROSTER
oe:player:2e54334c0a5ce2e3e5a5845df3ab3ad,period:490dcd8b072f0c76bfcd,2021-07-09T21:35:31+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.10857315771171239,""playstyle_class_2_probability"":0.4311648565258871,""playstyle_uncertainty"":0.39369617885318486,""playstyle_unknown_probability"":0.46026198576240057,""prior_above_role_median_rate"":0.5687770328794747,""prior_champion_observation_count"":14,""prior_core_state"":null,""prior_effective_evidence"":13.981738645456621,""prior_median_performance"":13.530000000000001,""prior_player_rating"":1499.69776828134,""prior_q25_performance"":5.98,""prior_raw_observation_count"":14,""prior_residual_uncertainty"":0.2883150722719162,""prior_role_adjusted_kp"":-0.12832217713523372,""prior_role_relative_rating"":-0.0030223171866011877,""prior_starter_reliability"":0.8825322458323449,""prior_team_state"":null,""prior_team_strength"":null,""schedule_opponent_context"":null}",2021-07-04T23:10:56Z,True,21,6,MISSING_INCOMPLETE_POSITIVE_PARTICIPATION_ROSTER
oe:player:3b973d4da6ce40c0eb65394fb622297,period:490dcd8b072f0c76bfcd,2021-07-09T21:35:31+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.5,""prior_champion_observation_count"":0,""prior_core_state"":-0.675866201022631,""prior_effective_evidence"":0.0,""prior_median_performance"":15.103,""prior_player_rating"":1500.0,""prior_q25_performance"":15.103,""prior_raw_observation_count"":0,""prior_residual_uncertainty"":1.6606601717798213,""prior_role_adjusted_kp"":0.0,""prior_role_relative_rating"":0.0,""prior_starter_reliability"":0.5,""prior_team_state"":-0.37155282042999777,""prior_team_strength"":-0.18839496612391954,""schedule_opponent_context"":null}",,True,21,7,PASS
oe:player:4d2f4b9fa48af3a3618b2cbac02fa9b,period:490dcd8b072f0c76bfcd,2021-07-09T21:35:31+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.7099074604502027,""playstyle_class_2_probability"":0.10946935493696901,""playstyle_uncertainty"":0.273047783729198,""playstyle_unknown_probability"":0.18062318461282825,""prior_above_role_median_rate"":0.31340286799564304,""prior_champion_observation_count"":74,""prior_core_state"":-0.42816615281728065,""prior_effective_evidence"":46.43748485882418,""prior_median_performance"":8.7532,""prior_player_rating"":1491.7753690725349,""prior_q25_performance"":5.3632,""prior_raw_observation_count"":74,""prior_residual_uncertainty"":0.13013610131839556,""prior_role_adjusted_kp"":0.05736553698173103,""prior_role_relative_rating"":-0.082246309274652,""prior_starter_reliability"":0.9414627770115719,""prior_team_state"":-0.48328248244123095,""prior_team_strength"":0.03795214494343448,""schedule_opponent_context"":null}",2021-07-04T20:55:21Z,True,21,3,PASS
oe:player:4e0619e57cb50c4ab1230c2dd72df1b,period:490dcd8b072f0c76bfcd,2021-07-09T21:35:31+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.595662019349191,""prior_champion_observation_count"":98,""prior_core_state"":null,""prior_effective_evidence"":75.48154108302265,""prior_median_performance"":17.871,""prior_player_rating"":1508.6937388498548,""prior_q25_performance"":11.01,""prior_raw_observation_count"":98,""prior_residual_uncertainty"":0.1,""prior_role_adjusted_kp"":-0.022769198026838442,""prior_role_relative_rating"":0.0869373884985486,""prior_starter_reliability"":0.960562118062353,""prior_team_state"":null,""prior_team_strength"":null,""schedule_opponent_context"":null}",2021-07-04T23:10:56Z,True,21,10,MISSING_INCOMPLETE_POSITIVE_PARTICIPATION_ROSTER
oe:player:51d421a31ce72460198ef946995fb11,period:490dcd8b072f0c76bfcd,2021-07-09T21:35:31+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.26863045781948974,""prior_champion_observation_count"":74,""prior_core_state"":-0.6048814021880488,""prior_effective_evidence"":47.7737427743723,""prior_median_performance"":10.129999999999999,""prior_player_rating"":1475.7393025373688,""prior_q25_performance"":5.38,""prior_raw_observation_count"":74,""prior_residual_uncertainty"":0.10471126864997103,""prior_role_adjusted_kp"":-0.11410507316801323,""prior_role_relative_rating"":-0.24260697462631203,""prior_starter_reliability"":0.9427645432209124,""prior_team_state"":-0.523776774037844,""prior_team_strength"":-0.024158741209271244,""schedule_opponent_context"":null}",2021-07-04T19:26:20Z,True,21,7,PASS
oe:player:5a4ed34a7baf1d14942def4ab49ce38,period:490dcd8b072f0c76bfcd,2021-07-09T21:35:31+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.4959187825239731,""playstyle_class_2_probability"":0.18020881397171454,""playstyle_uncertainty"":0.3197931952345295,""playstyle_unknown_probability"":0.3238724035043124,""prior_above_role_median_rate"":0.26141698542569153,""prior_champion_observation_count"":22,""prior_core_state"":-0.6090471860877604,""prior_effective_evidence"":21.280543565464626,""prior_median_performance"":8.9716,""prior_player_rating"":1475.9757991584404,""prior_q25_performance"":5.113899999999999,""prior_raw_observation_count"":22,""prior_residual_uncertainty"":0.14464154477245864,""prior_role_adjusted_kp"":-0.457566875969479,""prior_role_relative_rating"":-0.24024200841559643,""prior_starter_reliability"":0.8724465070187701,""prior_team_state"":-0.37155282042999777,""prior_team_strength"":-0.18839496612391954,""schedule_opponent_context"":null}",2021-06-27T23:06:45Z,True,21,3,PASS
oe:player:5ae7a60e2b2349c8bae7dbb67a394c9,period:490dcd8b072f0c76bfcd,2021-07-09T21:35:31+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.17813992906112744,""playstyle_class_2_probability"":0.6070137112876733,""playstyle_uncertainty"":0.26652893239487696,""playstyle_unknown_probability"":0.21484635965119925,""prior_above_role_median_rate"":0.42467412516354586,""prior_champion_observation_count"":33,""prior_core_state"":-0.3732367859286289,""prior_effective_evidence"":30.649570024035228,""prior_median_performance"":12.776,""prior_player_rating"":1502.5859880434741,""prior_q25_performance"":6.33,""prior_raw_observation_count"":33,""prior_residual_uncertainty"":0.1763552298521871,""prior_role_adjusted_kp"":0.13322029617354075,""prior_role_relative_rating"":0.025859880434741578,""prior_starter_reliability"":0.9273533262918613,""prior_team_state"":-0.48328248244123095,""prior_team_strength"":0.03795214494343448,""schedule_opponent_context"":null}",2021-07-04T20:55:21Z,True,21,3,PASS
