player,team_id,role,prediction_period_id,target_cutoff,prior_role_adjusted_kp
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:c790283b449e6bb25672,2023-06-28 21:06:50+00:00,-0.2864351854570983
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:ff185424af4133395119,2023-07-05 21:05:49+00:00,-0.18346716669470006
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:36cf05276a8bbe55409a,2023-07-12 21:06:58+00:00,-0.13174684197346245
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:dd1399a0cf2f56138daa,2023-07-19 21:07:18+00:00,-0.06385414518686751
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:67a5ff4d5b051b402092,2023-07-27 21:07:41+00:00,-0.08971884872446033
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:4520b87081b51698489a,2023-08-03 21:07:08+00:00,-0.12399686273985748
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:a7fd1e72d2ba831ccc8d,2023-08-10 21:10:37+00:00,-0.14750292028950368
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:c21bdc9dc5e7a7f7922d,2023-08-19 20:18:53+00:00,-0.11497646128937271
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:27c11f42e65c97b901b8,2024-01-20 20:15:01+00:00,-0.09611610734362286
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:ab546300266e49331659,2024-01-27 20:15:48+00:00,-0.1354707154274954
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:f82eb58c594ccc349383,2024-02-02 21:12:22+00:00,-0.17029455195957188
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:06566a2ea584fecf6c15,2024-02-10 21:07:54+00:00,-0.11829493759576676
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:789a06731adc1e0c8798,2024-03-02 21:07:29+00:00,-0.25346009978905104
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:a0f9da327c11cf3cc717,2024-03-08 21:07:46+00:00,-0.15793587921126767
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:448a8f91622619afdbe7,2024-03-14 20:08:02+00:00,-0.12048254112803486
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:697d8a8453920f1ff1c8,2024-06-15 20:11:50+00:00,-0.035391808629722965
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:ea10f8bb7f189dc4197a,2024-06-22 20:11:50+00:00,-0.1297165162957982
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,-0.2630447084037928
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,-0.18939907849029278
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,-0.14261613037825902
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:03ffd32cfddfafb63d73,2024-08-03 20:08:15+00:00,-0.1323991991451895
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:cdd6b3ae49979eef3d9f,2024-08-10 20:07:50+00:00,-0.10575403216377238
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:5218e82018c8910d187b,2024-08-17 20:07:21+00:00,-0.19022947088120676
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:c0a1c4ffff2a32aacb10,2024-08-23 20:07:51+00:00,-0.17158646637415567
Dhokla,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:c139a580fc7ad181ea33,2025-08-09 20:06:58+00:00,-0.1147533205336326
Dhokla,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:7c6d5817a7155f3a80bb,2025-08-23 20:06:29+00:00,-0.3940500288556202
Dhokla,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:1ffa4e947c2611f80c97,2025-08-29 20:06:10+00:00,-0.3108354060282056
Dhokla,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:717827b0ee213b1efab1,2025-09-05 20:05:46+00:00,-0.2205971886542815
Dhokla,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,period:28d589eedfce312e1ad3,2026-01-24 21:24:34+00:00,-0.14813609363460234
Dhokla,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,period:6186b6ccaf2d592d540a,2026-01-26 00:04:23+00:00,-0.2253899699133969
Dhokla,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,period:70fac0200d695853ccdc,2026-01-31 21:07:01+00:00,-0.30433913921956873
Dhokla,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,period:b2e5a5987eefaa30eea2,2026-02-07 21:11:32+00:00,-0.34287670793210645
Dhokla,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,period:d52af7b72997e89c8ea6,2026-02-20 21:09:00+00:00,-0.35578473785236375
Dhokla,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,period:b628e8f047ec274b8698,2026-02-27 21:09:38+00:00,-0.2704972455572642
Dhokla,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,period:f1fd6343903a0462322e,2026-03-02 00:22:41+00:00,-0.10043494677347112
Dhokla,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.11014443425274204
Dhokla,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.11669636870924813
Dhokla,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.0950378401267102
Dhokla,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,period:b0a60cf2f3d3558f5e56,2026-04-25 20:09:02+00:00,-0.11040716767343911
Dhokla,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,period:0a890f671f8ce6bbde59,2026-05-02 20:10:20+00:00,-0.08716101192864786
Dhokla,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,period:bca1e648a46734294b57,2026-05-09 20:08:09+00:00,-0.023996750848202002
Dhokla,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,period:1c76ac6866aa6a71a894,2026-05-16 20:08:36+00:00,-0.0071540467400506205
Dhokla,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,period:2ba54fbdb1ed8ce5723d,2026-05-23 20:10:31+00:00,-0.003849420927855637
Dhokla,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,period:76aa7cb585d2505649ba,2026-06-06 20:09:49+00:00,0.14430148130335568
Dhokla,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,period:2a0b31a43b9b5e794a24,2026-06-13 20:14:55+00:00,0.20381280393538764
Dhokla,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,period:5afe139f56d9c0db8f2d,2026-07-25 20:13:30+00:00,0.23561554519103467
Diamond,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:fcb777e33a04482e7bfb,2021-01-15 23:10:17+00:00,0.0
Diamond,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:2e302fc7c4bd7a4b3864,2021-01-22 22:29:56+00:00,0.0
Diamond,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:7c66db573c65177b96bf,2021-02-05 22:24:44+00:00,0.12840240210984283
Diamond,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:19d1212ec047ea2c2e1c,2021-02-12 22:29:59+00:00,0.051091825332441616
Diamond,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:577ed5ecd652eb981e79,2021-02-19 22:21:31+00:00,-0.2274995391093179
Diamond,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:3482fd65afd711052651,2021-02-26 22:23:25+00:00,-0.31911455635011154
Diamond,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:433079f36e14953ffe3e,2021-03-05 22:15:28+00:00,-0.34263294629183333
Diamond,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:32c02d32a3c87111d752,2021-06-25 21:33:16+00:00,-0.4645774525467735
Diamond,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:490dcd8b072f0c76bfcd,2021-07-09 21:35:31+00:00,-0.457566875969479
Diamond,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:5ede35b384e34b4e7cf7,2021-07-16 21:20:22+00:00,-0.3650609894772944
Diamond,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:5befa75590802ab7de54,2021-07-23 20:58:06+00:00,-0.26508554706364423
Diamond,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:afb91f11a5c9c66cc35b,2021-07-30 21:12:55+00:00,-0.26976093866079126
Diamond,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:3943367d2ce567a9fae3,2023-06-14 21:13:03+00:00,-0.2731289947026079
Diamond,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:f2ee99995367bf0fc030,2023-06-21 21:07:31+00:00,0.1997025816037123
Diamond,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:c790283b449e6bb25672,2023-06-28 21:06:50+00:00,0.05341501757278053
Diamond,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:ff185424af4133395119,2023-07-05 21:05:49+00:00,-0.09428655353749367
Diplex,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:452655f2bc33b5b76085,2023-01-26 22:16:48+00:00,0.0
Diplex,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:9ad2bd3e76204c678ee3,2023-02-02 22:06:55+00:00,-0.12265551790489344
Diplex,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:5193f604ed2f15e301e1,2023-02-09 22:07:17+00:00,-0.015324730588299019
Diplex,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.06633999483426152
Doublelift,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:01bed218199c5fc6a295,2020-01-25 21:37:53+00:00,0.0
Doublelift,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:18c306f73901eb8e548e,2020-02-01 21:36:35+00:00,-0.05971069990260971
Doublelift,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,-0.2959065653761873
Doublelift,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.1673967890087167
Doublelift,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.028148170010237582
Doublelift,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:14606e5066005561df07,2020-03-07 21:40:12+00:00,-0.11401822435486877
Doublelift,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:b2e2840d56c789b5030c,2020-03-21 20:18:48+00:00,-0.0940807464936739
Doublelift,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:666de7dcc2eb91211639,2020-03-28 20:29:42+00:00,-0.20865357852019337
Doublelift,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:1970df0ebd4246c6ea3b,2020-06-13 00:40:51+00:00,-0.13683693123172885
Doublelift,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:3968b01a861a52d381a8,2020-06-20 00:31:26+00:00,-0.068402348114208
Doublelift,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:642a5bb7deff76d164b5,2020-06-27 00:39:52+00:00,-0.010150588837177446
Doublelift,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:7813fa8e90f59320de07,2020-07-04 00:21:06+00:00,-0.047731841278157584
Doublelift,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:1e2c5a7144cf9a8bc308,2020-07-11 00:50:27+00:00,-0.04949879904864745
Doublelift,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:2d69b4a154591d5cca77,2020-07-18 00:30:49+00:00,-0.18140793193047988
Doublelift,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:fe3df3b5886d9a4a5234,2020-07-25 00:38:07+00:00,-0.045126622523225524
Doublelift,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:3e89f4975798019beec8,2020-08-01 00:35:44+00:00,-0.10948077611161058
Doublelift,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:9cfbd3e5ecdd20626eed,2020-08-08 00:43:41+00:00,-0.12299179207213613
Doublelift,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:0836494c11a0b381c084,2020-08-13 19:38:23+00:00,-0.06153932056376669
Doublelift,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:38cb400566e2a3aee1c8,2020-08-20 19:31:44+00:00,-0.13936214266674093
Doublelift,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:53a986e97c4e64053db8,2020-08-29 19:32:38+00:00,-0.18218675771661785
Doublelift,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:c131bd9da535908c94f0,2020-09-05 19:31:41+00:00,-0.13262898990792427
Doublelift,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:452655f2bc33b5b76085,2023-01-26 22:16:48+00:00,-0.011468943138474597
Doublelift,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:9ad2bd3e76204c678ee3,2023-02-02 22:06:55+00:00,0.052024189293094464
Doublelift,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:5193f604ed2f15e301e1,2023-02-09 22:07:17+00:00,0.18197407185239844
Doublelift,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.052795620164255694
Doublelift,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.21741154595034082
Doublelift,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,0.13769846225915505
Doublelift,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:402a134be7abbe005149,2023-03-09 22:22:41+00:00,0.22842914620256224
Doublelift,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:8d9d5d3f36e034ced562,2023-03-15 21:07:53+00:00,0.1559645282687076
Doublelift,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:d990ac8b125022094901,2023-03-23 21:10:53+00:00,0.30402467096073654
Doublelift,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:3943367d2ce567a9fae3,2023-06-14 21:13:03+00:00,0.4204900278131209
Doublelift,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:f2ee99995367bf0fc030,2023-06-21 21:07:31+00:00,0.4973788657357425
Doublelift,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:c790283b449e6bb25672,2023-06-28 21:06:50+00:00,0.49017704474063273
Doublelift,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:ff185424af4133395119,2023-07-05 21:05:49+00:00,0.45204422917374104
Doublelift,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:36cf05276a8bbe55409a,2023-07-12 21:06:58+00:00,0.4383642739975052
Doublelift,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:dd1399a0cf2f56138daa,2023-07-19 21:07:18+00:00,0.42686088720104126
Doublelift,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:4520b87081b51698489a,2023-08-03 21:07:08+00:00,0.4336514874690288
Dove,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:27c11f42e65c97b901b8,2024-01-20 20:15:01+00:00,0.0
Dove,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:ab546300266e49331659,2024-01-27 20:15:48+00:00,-0.23115477188756453
Dove,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:f82eb58c594ccc349383,2024-02-02 21:12:22+00:00,-0.3155258629769428
Dove,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:06566a2ea584fecf6c15,2024-02-10 21:07:54+00:00,-0.3801520925196189
Dove,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:789a06731adc1e0c8798,2024-03-02 21:07:29+00:00,-0.26238761261920207
Dove,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:a0f9da327c11cf3cc717,2024-03-08 21:07:46+00:00,0.017844540114356624
Dove,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:448a8f91622619afdbe7,2024-03-14 20:08:02+00:00,-0.10822154945501239
Dreams,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:2eea81e5fabdc42a729f,2021-03-12 22:24:45+00:00,0.0
Dreams,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:debddf61a872640eadfb,2021-06-04 22:02:02+00:00,-0.02999648440341949
Dreams,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:24ddb9953986c3386cb5,2021-06-11 21:37:50+00:00,-0.0053984758340237735
Dreams,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:111e9dfa6ccd70cbab3b,2021-06-18 21:02:38+00:00,-0.1811234016722787
Dreams,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:32c02d32a3c87111d752,2021-06-25 21:33:16+00:00,-0.32155001539479694
Dreams,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:4f8f85e36ba842416702,2021-07-02 21:10:28+00:00,-0.33501727698971956
EMENES,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.0
EMENES,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,0.018146145962202556
EMENES,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:402a134be7abbe005149,2023-03-09 22:22:41+00:00,-0.08188000042258127
EMENES,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:8d9d5d3f36e034ced562,2023-03-15 21:07:53+00:00,0.005613356650603465
EMENES,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:d990ac8b125022094901,2023-03-23 21:10:53+00:00,-0.17066248814685894
EMENES,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:d33d87118e30f5daa86a,2023-03-30 21:09:21+00:00,-0.3276699318930707
EMENES,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:f52e10acfa6d747a4c9d,2023-04-08 20:17:16+00:00,-0.21979516582154093
EMENES,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:3943367d2ce567a9fae3,2023-06-14 21:13:03+00:00,-0.1699792718823551
EMENES,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:f2ee99995367bf0fc030,2023-06-21 21:07:31+00:00,-0.0765226796369271
EMENES,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:c790283b449e6bb25672,2023-06-28 21:06:50+00:00,-0.14344015111105451
EMENES,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:ff185424af4133395119,2023-07-05 21:05:49+00:00,-0.028067194350070646
EMENES,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:36cf05276a8bbe55409a,2023-07-12 21:06:58+00:00,-0.012558007829247096
EMENES,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:dd1399a0cf2f56138daa,2023-07-19 21:07:18+00:00,-0.01028565936596237
EMENES,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:4520b87081b51698489a,2023-08-03 21:07:08+00:00,0.07012379897526651
EMENES,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:a7fd1e72d2ba831ccc8d,2023-08-10 21:10:37+00:00,0.0686413821614164
EMENES,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:c21bdc9dc5e7a7f7922d,2023-08-19 20:18:53+00:00,0.0774137186322137
Eika,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:01bed218199c5fc6a295,2020-01-25 21:37:53+00:00,0.0
Eika,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:18c306f73901eb8e548e,2020-02-01 21:36:35+00:00,-0.5779765130578902
Eika,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,-0.8700264517564519
Eika,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.8654627964481106
Eika,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.6730865063866256
Eika,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,-0.4407145672743574
Eika,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:14606e5066005561df07,2020-03-07 21:40:12+00:00,-0.3589012419149557
Eika,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:b2e2840d56c789b5030c,2020-03-21 20:18:48+00:00,-0.33403084710566194
Eika,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:666de7dcc2eb91211639,2020-03-28 20:29:42+00:00,-0.20972337738457347
Eika,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:1970df0ebd4246c6ea3b,2020-06-13 00:40:51+00:00,-0.12979099896330717
Eika,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:3968b01a861a52d381a8,2020-06-20 00:31:26+00:00,-0.07686658201694443
Eyla,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:3921ed3cc984afb56c50,2022-01-14 21:26:31+00:00,0.0
Eyla,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:ea5caa919fbd4b75da18,2022-01-21 21:45:47+00:00,-0.2009466442846625
Eyla,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:3b01aa4d9786587a33b3,2022-01-28 21:53:04+00:00,-0.21814836853324052
Eyla,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:5a26c3b6318c7b633520,2022-02-05 20:33:18+00:00,-0.4166369785034704
Eyla,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:44168f74464b99791ba3,2022-02-12 20:53:38+00:00,-0.4119790949536711
Eyla,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:4138ca482beb4344e9ad,2022-02-25 22:37:00+00:00,-0.3797112928762608
Eyla,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.3494533425609286
Eyla,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,-0.21897916979401322
Eyla,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:402a134be7abbe005149,2023-03-09 22:22:41+00:00,-0.13572572793989313
Eyla,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:8d9d5d3f36e034ced562,2023-03-15 21:07:53+00:00,-0.20570068083248744
Eyla,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:d990ac8b125022094901,2023-03-23 21:10:53+00:00,-0.21468767345457943
Eyla,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:d33d87118e30f5daa86a,2023-03-30 21:09:21+00:00,-0.05130423829224506
Eyla,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:3943367d2ce567a9fae3,2023-06-14 21:13:03+00:00,0.03729779287765718
Eyla,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:f2ee99995367bf0fc030,2023-06-21 21:07:31+00:00,-0.009268346402058095
Eyla,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:c790283b449e6bb25672,2023-06-28 21:06:50+00:00,0.0875644550229766
Eyla,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:ff185424af4133395119,2023-07-05 21:05:49+00:00,0.13493785175896944
Eyla,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:36cf05276a8bbe55409a,2023-07-12 21:06:58+00:00,0.20278542417051967
Eyla,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:dd1399a0cf2f56138daa,2023-07-19 21:07:18+00:00,0.20757517058199942
Eyla,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:67a5ff4d5b051b402092,2023-07-27 21:07:41+00:00,0.1734139944849025
Eyla,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:4520b87081b51698489a,2023-08-03 21:07:08+00:00,0.06802265121784827
Eyla,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:a7fd1e72d2ba831ccc8d,2023-08-10 21:10:37+00:00,0.05928197594130485
Eyla,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:27c11f42e65c97b901b8,2024-01-20 20:15:01+00:00,0.06684842218378685
Eyla,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:ab546300266e49331659,2024-01-27 20:15:48+00:00,0.05435586391584144
Eyla,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:f82eb58c594ccc349383,2024-02-02 21:12:22+00:00,0.051993874088605306
Eyla,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:06566a2ea584fecf6c15,2024-02-10 21:07:54+00:00,0.014506679330424634
Eyla,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:789a06731adc1e0c8798,2024-03-02 21:07:29+00:00,0.04148908691118851
Eyla,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:a0f9da327c11cf3cc717,2024-03-08 21:07:46+00:00,0.04561681544893023
Eyla,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:448a8f91622619afdbe7,2024-03-14 20:08:02+00:00,0.0008207597880221395
Eyla,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:18a8b98d7b5d7f0b7105,2024-03-22 20:08:04+00:00,-0.06252285874823563
Eyla,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:697d8a8453920f1ff1c8,2024-06-15 20:11:50+00:00,-0.1590690926517647
Eyla,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:ea10f8bb7f189dc4197a,2024-06-22 20:11:50+00:00,-0.11645141312668021
Eyla,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,-0.13504500566180921
Eyla,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,-0.2042346421292623
Eyla,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,-0.16335458995280452
Eyla,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:03ffd32cfddfafb63d73,2024-08-03 20:08:15+00:00,-0.29169238113025997
