player,team_id,role,prediction_period_id,target_cutoff,team_strength,opponent_strength,matchup_strength_diff,win_probability,source_match_history_cutoff,latest_source_match_timestamp,provenance
APA,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:9c6a0a6efb8480316e54,2026-02-09 00:51:15+00:00,0.2511408713946231,0.286440260445453,-0.0352993890508298,0.4676959235212996,2026-02-09 00:51:15+00:00,2026-02-08 23:52:40+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:0433ceb2175e1870c17a,2026-02-14 21:11:50+00:00,0.2641893619289032,0.2361388421736322,0.028050519755271,0.5256834889551314,2026-02-14 21:11:50+00:00,2026-02-09 00:51:15+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:d52af7b72997e89c8ea6,2026-02-20 21:09:00+00:00,0.2871602429727005,0.2094871149908628,0.0776731279818377,0.5707043505177877,2026-02-20 21:09:00+00:00,2026-02-15 22:58:30+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:b628e8f047ec274b8698,2026-02-27 21:09:38+00:00,0.3195067856570146,0.1850419567817344,0.1344648288752801,0.6207908007089432,2026-02-27 21:09:38+00:00,2026-02-22 23:02:24+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:f1fd6343903a0462322e,2026-03-02 00:22:41+00:00,0.2906925505338567,0.1923899793238526,0.0983025712100041,0.5891243247428033,2026-03-02 00:22:41+00:00,2026-03-01 23:12:40+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,0.2761871328426996,0.1965676118428819,0.0796195209998176,0.5724515111798819,2026-04-04 20:17:46+00:00,2026-03-02 00:22:41+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,0.2703023614890926,0.1309533752735661,0.1393489862155265,0.624996318916368,2026-04-11 20:08:26+00:00,2026-04-04 22:00:50+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,0.2682001364516602,-0.0015125161007369,0.2697126525523971,0.7288276041452344,2026-04-18 20:07:45+00:00,2026-04-12 23:30:01+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:b0a60cf2f3d3558f5e56,2026-04-25 20:09:02+00:00,0.2770270659859154,-0.0174407907663598,0.2944678567522752,0.7463855922795543,2026-04-25 20:09:02+00:00,2026-04-18 20:49:34+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:0a890f671f8ce6bbde59,2026-05-02 20:10:20+00:00,0.2985919023697759,-0.0216326182330134,0.3202245206027893,0.7638389910157124,2026-05-02 20:10:20+00:00,2026-04-25 23:00:25+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:bca1e648a46734294b57,2026-05-09 20:08:09+00:00,0.2990646821512149,0.156614991621835,0.1424496905293799,0.6276564779605318,2026-05-09 20:08:09+00:00,2026-05-02 21:55:51+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:1c76ac6866aa6a71a894,2026-05-16 20:08:36+00:00,0.3040446871726503,0.204895858828495,0.0991488283441552,0.5898750047222957,2026-05-16 20:08:36+00:00,2026-05-10 22:02:15+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:2ba54fbdb1ed8ce5723d,2026-05-23 20:10:31+00:00,0.3217313978644193,0.1717498905297497,0.1499815073346695,0.6340858062538526,2026-05-23 20:10:31+00:00,2026-05-16 21:09:15+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:76aa7cb585d2505649ba,2026-06-06 20:09:49+00:00,0.2893809679584291,0.2332042617818466,0.0561767061765824,0.5513004130149177,2026-06-06 20:09:49+00:00,2026-05-23 23:28:19+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:2a0b31a43b9b5e794a24,2026-06-13 20:14:55+00:00,0.2622616450367667,0.1877718181022772,0.0744898269344895,0.5678431096479096,2026-06-13 20:14:55+00:00,2026-06-07 22:08:31+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
Abbedagge,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:debddf61a872640eadfb,2021-06-04 22:02:02+00:00,0.0952028079359311,0.1026862691917057,-0.0074834612557745,0.4931424213492995,2021-06-04 22:02:02+00:00,,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
Abbedagge,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:24ddb9953986c3386cb5,2021-06-11 21:37:50+00:00,0.1923564543351514,0.0783730480853729,0.1139834062497785,0.6029633002194583,2021-06-11 21:37:50+00:00,2021-06-06 19:48:30+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
Abbedagge,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:111e9dfa6ccd70cbab3b,2021-06-18 21:02:38+00:00,0.2567009097496895,0.0978637898937879,0.1588371198559015,0.6415843544551723,2021-06-18 21:02:38+00:00,2021-06-13 23:43:02+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
