player_id,team_id,role,prediction_period_id,target_cutoff,core_score,primary_core,additional_core,effective_evidence,residual_uncertainty,source_max_timestamp,cutoff_safe,quality_status
oe:player:a8307167f3a1c933295bb9e3d43700e,oe:team:2e66da41dc460dd378e3bcc57042d31,jgl,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.0024200865478476875,False,False,46.831273771285424,0.12673308691664584,2024-07-28T21:43:16Z,True,PASS
oe:player:c145139d26813639b8fe6f4d0b28228,oe:team:2e66da41dc460dd378e3bcc57042d31,bot,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,0.07038530345795707,False,True,35.6675226915342,0.1447661338461046,2024-07-28T21:43:16Z,True,PASS
oe:player:e9017664588010860a92ceb5f8fcb82,oe:team:2e66da41dc460dd378e3bcc57042d31,mid,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.01416603555803984,False,False,12.943279417867792,0.2508923924317903,2024-07-28T21:43:16Z,True,PASS
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,top,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.7459362836693249,False,False,33.700384212292285,0.16393186649780347,2024-07-28T21:43:16Z,True,PASS
oe:player:6378658dafc3eeb902fa2e52f909172,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,bot,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.4228877280513617,False,False,37.87450859205515,0.15390757102051342,2024-03-17T21:43:44Z,True,PASS
oe:player:7c3395efccd48fe73592001501bef83,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,jgl,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.3531530470304343,False,False,60.485476329765994,0.1081692805250954,2024-07-28T21:43:16Z,True,PASS
oe:player:8f8eaac8e99c203ee76e57c5c81c91f,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,mid,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.16127370074479794,True,False,42.03660150658017,0.16288571248086853,2024-07-28T21:43:16Z,True,PASS
oe:player:dbe844fcbbc7f54654e54242e79acac,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,sup,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.3841827346302043,False,False,51.67155149440474,0.13101736967295563,2024-07-28T21:43:16Z,True,PASS
oe:player:05fafeaf23dc3285558a4e968970b9f,oe:team:8eb884e168f28402ce685bedebb5250,sup,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,0.045295945817514595,False,True,70.58971573081017,0.10067418308490937,2024-07-28T23:12:39Z,True,PASS
oe:player:1970fcb701acce66e0771946bbb3105,oe:team:8eb884e168f28402ce685bedebb5250,jgl,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.04476987691213717,False,False,41.493692640350815,0.11424897621848482,2024-07-28T23:12:39Z,True,PASS
oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,oe:team:8eb884e168f28402ce685bedebb5250,top,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.14709303674284308,False,False,63.468593020581864,0.1242739662846719,2024-07-28T23:12:39Z,True,PASS
oe:player:ea9ed09584feecae0991089f087d2ce,oe:team:8eb884e168f28402ce685bedebb5250,mid,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,0.20183775387229763,True,False,55.2847335472993,0.10884737848450846,2024-07-28T23:12:39Z,True,PASS
oe:player:f6b8af05a5af22004a67a78f3046b92,oe:team:8eb884e168f28402ce685bedebb5250,bot,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,0.08526617837163909,False,True,64.41411037994445,0.10993999090724711,2024-07-28T23:12:39Z,True,PASS
oe:player:494fc60dffbb5da1caa2226baef0ec7,oe:team:b360f1d729b0a8e0f29a5243c4200fa,bot,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.27545327779248135,False,False,19.901640395699477,0.2041976791535555,2024-07-27T22:39:35Z,True,PASS
oe:player:6841f2d68619d53bdd1cdbf30b5be2c,oe:team:b360f1d729b0a8e0f29a5243c4200fa,sup,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.39921328939203715,False,False,21.63865113993267,0.17690150322000742,2024-07-27T22:39:35Z,True,PASS
oe:player:a7f0b16a54f4bd0dcb6fb7bb625b3cb,oe:team:b360f1d729b0a8e0f29a5243c4200fa,jgl,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.09636336094207187,True,False,34.2867109833073,0.15006767300999804,2024-07-27T22:39:35Z,True,PASS
