player_id,prediction_period_id,feature_name,feature_value,feature_family,feature_version,source_max_timestamp,target_cutoff,cutoff_safe,direct_or_derived,source_records,source_snapshot_hashes,missingness_reason,quality_status
oe:player:1970fcb701acce66e0771946bbb3105,period:0f3dd675ff7b55987f43,bo_format_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:1970fcb701acce66e0771946bbb3105,period:0f3dd675ff7b55987f43,canonical_matchup_probability,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:1970fcb701acce66e0771946bbb3105,period:0f3dd675ff7b55987f43,prior_core_state,-0.06631133030662324,core_v2,stage4c_context_v1,2024-06-27T22:55:43Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:1970fcb701acce66e0771946bbb3105,period:0f3dd675ff7b55987f43,prior_team_state,-0.002968931074634229,team_strength,stage4c_context_v1,2024-06-27T22:55:43Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:1970fcb701acce66e0771946bbb3105,period:0f3dd675ff7b55987f43,prior_team_strength,0.2615311194450687,team_strength,stage4c_context_v1,2024-06-27T22:55:43Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:1970fcb701acce66e0771946bbb3105,period:0f3dd675ff7b55987f43,schedule_opponent_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:1efc4e5732e91520d03385900b903f9,period:0f3dd675ff7b55987f43,bo_format_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:1efc4e5732e91520d03385900b903f9,period:0f3dd675ff7b55987f43,canonical_matchup_probability,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:1efc4e5732e91520d03385900b903f9,period:0f3dd675ff7b55987f43,prior_core_state,0.16459732228475144,core_v2,stage4c_context_v1,2024-06-28T20:47:05Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:1efc4e5732e91520d03385900b903f9,period:0f3dd675ff7b55987f43,prior_team_state,0.010046748082540065,team_strength,stage4c_context_v1,2024-06-28T20:47:05Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:1efc4e5732e91520d03385900b903f9,period:0f3dd675ff7b55987f43,prior_team_strength,0.2433852874262193,team_strength,stage4c_context_v1,2024-06-28T20:47:05Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:1efc4e5732e91520d03385900b903f9,period:0f3dd675ff7b55987f43,schedule_opponent_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,period:0f3dd675ff7b55987f43,bo_format_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,period:0f3dd675ff7b55987f43,canonical_matchup_probability,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,period:0f3dd675ff7b55987f43,prior_core_state,-0.18699062307270417,core_v2,stage4c_context_v1,2024-06-27T22:55:43Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,period:0f3dd675ff7b55987f43,prior_team_state,-0.002968931074634229,team_strength,stage4c_context_v1,2024-06-27T22:55:43Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,period:0f3dd675ff7b55987f43,prior_team_strength,0.2615311194450687,team_strength,stage4c_context_v1,2024-06-27T22:55:43Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,period:0f3dd675ff7b55987f43,schedule_opponent_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:3e722c8ede909c83af9342c41805a16,period:0f3dd675ff7b55987f43,bo_format_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:3e722c8ede909c83af9342c41805a16,period:0f3dd675ff7b55987f43,canonical_matchup_probability,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:3e722c8ede909c83af9342c41805a16,period:0f3dd675ff7b55987f43,prior_core_state,0.03660234334102533,core_v2,stage4c_context_v1,2024-06-28T22:16:26Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:3e722c8ede909c83af9342c41805a16,period:0f3dd675ff7b55987f43,prior_team_state,-0.028873766485483236,team_strength,stage4c_context_v1,2024-06-28T22:16:26Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:3e722c8ede909c83af9342c41805a16,period:0f3dd675ff7b55987f43,prior_team_strength,0.2197393860025844,team_strength,stage4c_context_v1,2024-06-28T22:16:26Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:3e722c8ede909c83af9342c41805a16,period:0f3dd675ff7b55987f43,schedule_opponent_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:40704dfd2d966862568d29770de57bd,period:0f3dd675ff7b55987f43,bo_format_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:40704dfd2d966862568d29770de57bd,period:0f3dd675ff7b55987f43,canonical_matchup_probability,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:40704dfd2d966862568d29770de57bd,period:0f3dd675ff7b55987f43,prior_core_state,-0.2824514929122692,core_v2,stage4c_context_v1,2024-06-28T22:16:26Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:40704dfd2d966862568d29770de57bd,period:0f3dd675ff7b55987f43,prior_team_state,-0.2785013809481027,team_strength,stage4c_context_v1,2024-06-28T22:16:26Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:40704dfd2d966862568d29770de57bd,period:0f3dd675ff7b55987f43,prior_team_strength,0.09964511934063754,team_strength,stage4c_context_v1,2024-06-28T22:16:26Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:40704dfd2d966862568d29770de57bd,period:0f3dd675ff7b55987f43,schedule_opponent_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:460ae5a7af8d68f7831b70307210ab3,period:0f3dd675ff7b55987f43,bo_format_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:460ae5a7af8d68f7831b70307210ab3,period:0f3dd675ff7b55987f43,canonical_matchup_probability,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:460ae5a7af8d68f7831b70307210ab3,period:0f3dd675ff7b55987f43,prior_core_state,0.045759590062738414,core_v2,stage4c_context_v1,2024-06-28T20:47:05Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:460ae5a7af8d68f7831b70307210ab3,period:0f3dd675ff7b55987f43,prior_team_state,0.010046748082540065,team_strength,stage4c_context_v1,2024-06-28T20:47:05Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:460ae5a7af8d68f7831b70307210ab3,period:0f3dd675ff7b55987f43,prior_team_strength,0.2433852874262193,team_strength,stage4c_context_v1,2024-06-28T20:47:05Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:460ae5a7af8d68f7831b70307210ab3,period:0f3dd675ff7b55987f43,schedule_opponent_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:494fc60dffbb5da1caa2226baef0ec7,period:0f3dd675ff7b55987f43,bo_format_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:494fc60dffbb5da1caa2226baef0ec7,period:0f3dd675ff7b55987f43,canonical_matchup_probability,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:494fc60dffbb5da1caa2226baef0ec7,period:0f3dd675ff7b55987f43,prior_core_state,-0.554116651227158,core_v2,stage4c_context_v1,2024-06-28T20:47:05Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:494fc60dffbb5da1caa2226baef0ec7,period:0f3dd675ff7b55987f43,prior_team_state,-0.6292035510211277,team_strength,stage4c_context_v1,2024-06-28T20:47:05Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:494fc60dffbb5da1caa2226baef0ec7,period:0f3dd675ff7b55987f43,prior_team_strength,-0.07948399204890415,team_strength,stage4c_context_v1,2024-06-28T20:47:05Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:494fc60dffbb5da1caa2226baef0ec7,period:0f3dd675ff7b55987f43,schedule_opponent_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:4a18312b5b75f549d5551e5912ad6eb,period:0f3dd675ff7b55987f43,bo_format_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:4a18312b5b75f549d5551e5912ad6eb,period:0f3dd675ff7b55987f43,canonical_matchup_probability,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:4a18312b5b75f549d5551e5912ad6eb,period:0f3dd675ff7b55987f43,prior_core_state,-0.31727122349926395,core_v2,stage4c_context_v1,2024-06-27T20:56:17Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:4a18312b5b75f549d5551e5912ad6eb,period:0f3dd675ff7b55987f43,prior_team_state,-0.4256363668154964,team_strength,stage4c_context_v1,2024-06-27T20:56:17Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:4a18312b5b75f549d5551e5912ad6eb,period:0f3dd675ff7b55987f43,prior_team_strength,0.06408654917811549,team_strength,stage4c_context_v1,2024-06-27T20:56:17Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:4a18312b5b75f549d5551e5912ad6eb,period:0f3dd675ff7b55987f43,schedule_opponent_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:4db47d64e2721bf7a93ebf42e488852,period:0f3dd675ff7b55987f43,bo_format_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:4db47d64e2721bf7a93ebf42e488852,period:0f3dd675ff7b55987f43,canonical_matchup_probability,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:4db47d64e2721bf7a93ebf42e488852,period:0f3dd675ff7b55987f43,prior_core_state,-0.45451224016942704,core_v2,stage4c_context_v1,2024-06-27T22:55:43Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:4db47d64e2721bf7a93ebf42e488852,period:0f3dd675ff7b55987f43,prior_team_state,-0.26350001341672147,team_strength,stage4c_context_v1,2024-06-27T22:55:43Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:4db47d64e2721bf7a93ebf42e488852,period:0f3dd675ff7b55987f43,prior_team_strength,0.11844041880457958,team_strength,stage4c_context_v1,2024-06-27T22:55:43Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:4db47d64e2721bf7a93ebf42e488852,period:0f3dd675ff7b55987f43,schedule_opponent_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:4e0619e57cb50c4ab1230c2dd72df1b,period:0f3dd675ff7b55987f43,bo_format_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:4e0619e57cb50c4ab1230c2dd72df1b,period:0f3dd675ff7b55987f43,canonical_matchup_probability,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:4e0619e57cb50c4ab1230c2dd72df1b,period:0f3dd675ff7b55987f43,prior_core_state,-0.30980285323200074,core_v2,stage4c_context_v1,2024-06-27T20:56:17Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:4e0619e57cb50c4ab1230c2dd72df1b,period:0f3dd675ff7b55987f43,prior_team_state,-0.4256363668154964,team_strength,stage4c_context_v1,2024-06-27T20:56:17Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:4e0619e57cb50c4ab1230c2dd72df1b,period:0f3dd675ff7b55987f43,prior_team_strength,0.06408654917811549,team_strength,stage4c_context_v1,2024-06-27T20:56:17Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:4e0619e57cb50c4ab1230c2dd72df1b,period:0f3dd675ff7b55987f43,schedule_opponent_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:5385f74da3e5deb5b66d9a1ee56cf97,period:0f3dd675ff7b55987f43,bo_format_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:5385f74da3e5deb5b66d9a1ee56cf97,period:0f3dd675ff7b55987f43,canonical_matchup_probability,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:5385f74da3e5deb5b66d9a1ee56cf97,period:0f3dd675ff7b55987f43,prior_core_state,-0.5206007627789215,core_v2,stage4c_context_v1,2024-06-27T20:56:17Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:5385f74da3e5deb5b66d9a1ee56cf97,period:0f3dd675ff7b55987f43,prior_team_state,-0.30587914438011565,team_strength,stage4c_context_v1,2024-06-27T20:56:17Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:5385f74da3e5deb5b66d9a1ee56cf97,period:0f3dd675ff7b55987f43,prior_team_strength,0.11322630680836528,team_strength,stage4c_context_v1,2024-06-27T20:56:17Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:5385f74da3e5deb5b66d9a1ee56cf97,period:0f3dd675ff7b55987f43,schedule_opponent_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:6841f2d68619d53bdd1cdbf30b5be2c,period:0f3dd675ff7b55987f43,bo_format_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:6841f2d68619d53bdd1cdbf30b5be2c,period:0f3dd675ff7b55987f43,canonical_matchup_probability,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:6841f2d68619d53bdd1cdbf30b5be2c,period:0f3dd675ff7b55987f43,prior_core_state,-0.5542569195481798,core_v2,stage4c_context_v1,2024-06-28T20:47:05Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:6841f2d68619d53bdd1cdbf30b5be2c,period:0f3dd675ff7b55987f43,prior_team_state,-0.6292035510211277,team_strength,stage4c_context_v1,2024-06-28T20:47:05Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:6841f2d68619d53bdd1cdbf30b5be2c,period:0f3dd675ff7b55987f43,prior_team_strength,-0.07948399204890415,team_strength,stage4c_context_v1,2024-06-28T20:47:05Z,2024-07-20T20:10:15+00:00,True,DERIVED,1,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",,PASS
oe:player:6841f2d68619d53bdd1cdbf30b5be2c,period:0f3dd675ff7b55987f43,schedule_opponent_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:73d2b65353d7b00e0f198ffdc085edc,period:0f3dd675ff7b55987f43,bo_format_context,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
oe:player:73d2b65353d7b00e0f198ffdc085edc,period:0f3dd675ff7b55987f43,canonical_matchup_probability,,schedule_matchup_unavailable,stage4c_context_v1,,2024-07-20T20:10:15+00:00,True,UNAVAILABLE,0,"[""852b9dd9fe37c7a19af0fcef98acd93933c9ef3627279543fb8e3fc25afd363a""]",MISSING_NO_PRELOCK_PUBLICATION_EVIDENCE,NOT_AVAILABLE
