series_id,team_id,opponent_team_id,prediction_period_id,season,split,stage,series_date,series_format,target_cutoff,match_status,match_keys,evidence_class
oe_structural:2023:2023-03-03:5885a0908db8,oe:team:87ee02298073abc2d55060f097d4041,oe:team:8eb884e168f28402ce685bedebb5250,period:83278694723ba910058b,2023.0,Spring,regular,2023-03-03,BO1,2023-03-02T22:08:20+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:87ee02298073abc2d55060f097d4041, cutoff<=2023-03-03T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-04:20940ca02f43,oe:team:87ee02298073abc2d55060f097d4041,oe:team:c334c629fea759876e9e04afbe4aee7,period:83278694723ba910058b,2023.0,Spring,regular,2023-03-04,BO1,2023-03-02T22:08:20+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:87ee02298073abc2d55060f097d4041, cutoff<=2023-03-04T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-03:5885a0908db8,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:87ee02298073abc2d55060f097d4041,period:83278694723ba910058b,2023.0,Spring,regular,2023-03-03,BO1,2023-03-02T22:08:20+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:8eb884e168f28402ce685bedebb5250, cutoff<=2023-03-03T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-04:64a66d89bce7,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:a22510a4756fa424cb0771b13261139,period:83278694723ba910058b,2023.0,Spring,regular,2023-03-04,BO1,2023-03-02T22:08:20+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:8eb884e168f28402ce685bedebb5250, cutoff<=2023-03-04T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-09:f77dd2b72c08,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:2e66da41dc460dd378e3bcc57042d31,period:83278694723ba910058b,2023.0,Spring,regular,2023-03-09,BO1,2023-03-02T22:08:20+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:8eb884e168f28402ce685bedebb5250, cutoff<=2023-03-09T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-04:64a66d89bce7,oe:team:a22510a4756fa424cb0771b13261139,oe:team:8eb884e168f28402ce685bedebb5250,period:83278694723ba910058b,2023.0,Spring,regular,2023-03-04,BO1,2023-03-02T22:08:20+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:a22510a4756fa424cb0771b13261139, cutoff<=2023-03-04T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-09:988e6e8793e4,oe:team:a22510a4756fa424cb0771b13261139,oe:team:c334c629fea759876e9e04afbe4aee7,period:83278694723ba910058b,2023.0,Spring,regular,2023-03-09,BO1,2023-03-02T22:08:20+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:a22510a4756fa424cb0771b13261139, cutoff<=2023-03-09T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-03:859063a57db4,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:0dbb780176ecad18f17292d1f5653af,period:83278694723ba910058b,2023.0,Spring,regular,2023-03-03,BO1,2023-03-02T22:08:20+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:c334c629fea759876e9e04afbe4aee7, cutoff<=2023-03-03T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-04:20940ca02f43,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:87ee02298073abc2d55060f097d4041,period:83278694723ba910058b,2023.0,Spring,regular,2023-03-04,BO1,2023-03-02T22:08:20+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:c334c629fea759876e9e04afbe4aee7, cutoff<=2023-03-04T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-09:988e6e8793e4,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:a22510a4756fa424cb0771b13261139,period:83278694723ba910058b,2023.0,Spring,regular,2023-03-09,BO1,2023-03-02T22:08:20+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:c334c629fea759876e9e04afbe4aee7, cutoff<=2023-03-09T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-03:3ff2b534b7c3,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:83278694723ba910058b,2023.0,Spring,regular,2023-03-03,BO1,2023-03-02T22:08:20+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b, cutoff<=2023-03-03T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-03:4698e0ae0b0d,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:2e66da41dc460dd378e3bcc57042d31,period:83278694723ba910058b,2023.0,Spring,regular,2023-03-03,BO1,2023-03-02T22:08:20+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:f7f7324c151aa6ed770b244ce08e027, cutoff<=2023-03-03T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-03:2cce735fb657,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:0dbb780176ecad18f17292d1f5653af,period:83278694723ba910058b,2023.0,Spring,regular,2023-03-03,BO1,2023-03-02T22:08:20+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:fc8e90107dabb9a35c490b0d86adea0, cutoff<=2023-03-03T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-03:bbd20246d95e,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:83278694723ba910058b,2023.0,Spring,regular,2023-03-03,BO1,2023-03-02T22:08:20+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:fc8e90107dabb9a35c490b0d86adea0, cutoff<=2023-03-03T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-16:4b3c752529cc,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:8eb884e168f28402ce685bedebb5250,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-16,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:0dbb780176ecad18f17292d1f5653af, cutoff<=2023-03-16T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-16:c5aed9fa1c5f,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:a22510a4756fa424cb0771b13261139,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-16,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:0dbb780176ecad18f17292d1f5653af, cutoff<=2023-03-16T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-18:efbba01cb7e3,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:87ee02298073abc2d55060f097d4041,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-18,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:0dbb780176ecad18f17292d1f5653af, cutoff<=2023-03-18T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-06-14:89a72c4613ea,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:c334c629fea759876e9e04afbe4aee7,period:8d9d5d3f36e034ced562,2023.0,Summer,regular,2023-06-14,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:0dbb780176ecad18f17292d1f5653af, cutoff<=2023-06-14T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-17:9bcb51d1a640,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:a22510a4756fa424cb0771b13261139,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-17,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:2e66da41dc460dd378e3bcc57042d31, cutoff<=2023-03-17T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-17:e79920ece783,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:87ee02298073abc2d55060f097d4041,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-17,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:2e66da41dc460dd378e3bcc57042d31, cutoff<=2023-03-17T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-18:4afddace0d96,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:fc8e90107dabb9a35c490b0d86adea0,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-18,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:2e66da41dc460dd378e3bcc57042d31, cutoff<=2023-03-18T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-23:064eec3945a9,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:8d9d5d3f36e034ced562,2023.0,Spring,playoffs,2023-03-23,BO5,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:2e66da41dc460dd378e3bcc57042d31, cutoff<=2023-03-23T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-16:214f67e9800f,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:f7f7324c151aa6ed770b244ce08e027,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-16,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6, cutoff<=2023-03-16T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-18:35fbe77d974b,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:f7f7324c151aa6ed770b244ce08e027,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-18,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6, cutoff<=2023-03-18T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-18:4e5ed39ad725,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:c334c629fea759876e9e04afbe4aee7,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-18,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6, cutoff<=2023-03-18T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-18:520539e40be5,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-18,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6, cutoff<=2023-03-18T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-23:064eec3945a9,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:2e66da41dc460dd378e3bcc57042d31,period:8d9d5d3f36e034ced562,2023.0,Spring,playoffs,2023-03-23,BO5,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6, cutoff<=2023-03-23T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-17:e79920ece783,oe:team:87ee02298073abc2d55060f097d4041,oe:team:2e66da41dc460dd378e3bcc57042d31,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-17,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:87ee02298073abc2d55060f097d4041, cutoff<=2023-03-17T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-18:efbba01cb7e3,oe:team:87ee02298073abc2d55060f097d4041,oe:team:0dbb780176ecad18f17292d1f5653af,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-18,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:87ee02298073abc2d55060f097d4041, cutoff<=2023-03-18T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-16:4b3c752529cc,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:0dbb780176ecad18f17292d1f5653af,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-16,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:8eb884e168f28402ce685bedebb5250, cutoff<=2023-03-16T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-16:b3e8000da975,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-16,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:8eb884e168f28402ce685bedebb5250, cutoff<=2023-03-16T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-17:e5deb98989dd,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:f7f7324c151aa6ed770b244ce08e027,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-17,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:8eb884e168f28402ce685bedebb5250, cutoff<=2023-03-17T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-06-14:33557a1904f9,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:a22510a4756fa424cb0771b13261139,period:8d9d5d3f36e034ced562,2023.0,Summer,regular,2023-06-14,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:8eb884e168f28402ce685bedebb5250, cutoff<=2023-06-14T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-16:c5aed9fa1c5f,oe:team:a22510a4756fa424cb0771b13261139,oe:team:0dbb780176ecad18f17292d1f5653af,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-16,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:a22510a4756fa424cb0771b13261139, cutoff<=2023-03-16T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-17:9bcb51d1a640,oe:team:a22510a4756fa424cb0771b13261139,oe:team:2e66da41dc460dd378e3bcc57042d31,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-17,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:a22510a4756fa424cb0771b13261139, cutoff<=2023-03-17T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-06-14:33557a1904f9,oe:team:a22510a4756fa424cb0771b13261139,oe:team:8eb884e168f28402ce685bedebb5250,period:8d9d5d3f36e034ced562,2023.0,Summer,regular,2023-06-14,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:a22510a4756fa424cb0771b13261139, cutoff<=2023-06-14T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-16:05375e2a699e,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:f7f7324c151aa6ed770b244ce08e027,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-16,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:c334c629fea759876e9e04afbe4aee7, cutoff<=2023-03-16T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-17:6e07fb9a4257,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:fc8e90107dabb9a35c490b0d86adea0,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-17,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:c334c629fea759876e9e04afbe4aee7, cutoff<=2023-03-17T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-18:4e5ed39ad725,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-18,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:c334c629fea759876e9e04afbe4aee7, cutoff<=2023-03-18T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-06-14:89a72c4613ea,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:0dbb780176ecad18f17292d1f5653af,period:8d9d5d3f36e034ced562,2023.0,Summer,regular,2023-06-14,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:c334c629fea759876e9e04afbe4aee7, cutoff<=2023-06-14T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-16:b3e8000da975,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:8eb884e168f28402ce685bedebb5250,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-16,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b, cutoff<=2023-03-16T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-17:96c32eefc329,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:fc8e90107dabb9a35c490b0d86adea0,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-17,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b, cutoff<=2023-03-17T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-18:520539e40be5,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-18,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b, cutoff<=2023-03-18T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-16:05375e2a699e,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:c334c629fea759876e9e04afbe4aee7,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-16,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:f7f7324c151aa6ed770b244ce08e027, cutoff<=2023-03-16T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-16:214f67e9800f,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-16,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:f7f7324c151aa6ed770b244ce08e027, cutoff<=2023-03-16T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-17:e5deb98989dd,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:8eb884e168f28402ce685bedebb5250,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-17,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:f7f7324c151aa6ed770b244ce08e027, cutoff<=2023-03-17T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-18:35fbe77d974b,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-18,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:f7f7324c151aa6ed770b244ce08e027, cutoff<=2023-03-18T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-17:6e07fb9a4257,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:c334c629fea759876e9e04afbe4aee7,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-17,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:fc8e90107dabb9a35c490b0d86adea0, cutoff<=2023-03-17T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-17:96c32eefc329,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-17,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:fc8e90107dabb9a35c490b0d86adea0, cutoff<=2023-03-17T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2023:2023-03-18:4afddace0d96,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:2e66da41dc460dd378e3bcc57042d31,period:8d9d5d3f36e034ced562,2023.0,Spring,regular,2023-03-18,BO1,2023-03-15T21:07:53+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2023, team=oe:team:fc8e90107dabb9a35c490b0d86adea0, cutoff<=2023-03-18T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2021:2021-04-04:3a96b3679bda,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:a22510a4756fa424cb0771b13261139,period:8e2682918e14580d212b,2021.0,Spring,playoffs,2021-04-04,BO5,2021-04-03T19:17:31+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6, cutoff<=2021-04-04T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2021:2021-04-10:99e4bb738261,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:a22510a4756fa424cb0771b13261139,period:8e2682918e14580d212b,2021.0,Spring,playoffs,2021-04-10,BO5,2021-04-03T19:17:31+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:8eb884e168f28402ce685bedebb5250, cutoff<=2021-04-10T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2021:2021-04-04:3a96b3679bda,oe:team:a22510a4756fa424cb0771b13261139,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:8e2682918e14580d212b,2021.0,Spring,playoffs,2021-04-04,BO5,2021-04-03T19:17:31+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:a22510a4756fa424cb0771b13261139, cutoff<=2021-04-04T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2021:2021-04-10:99e4bb738261,oe:team:a22510a4756fa424cb0771b13261139,oe:team:8eb884e168f28402ce685bedebb5250,period:8e2682918e14580d212b,2021.0,Spring,playoffs,2021-04-10,BO5,2021-04-03T19:17:31+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:a22510a4756fa424cb0771b13261139, cutoff<=2021-04-10T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-04-23:c7f2d5814e3b,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:f7f7324c151aa6ed770b244ce08e027,period:8e4979ebdc36578e98ba,2022.0,nan,playoffs,2022-04-23,BO5,2022-04-16T20:06:15+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:8eb884e168f28402ce685bedebb5250, cutoff<=2022-04-23T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-04-17:5816d3713644,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:fc8e90107dabb9a35c490b0d86adea0,period:8e4979ebdc36578e98ba,2022.0,nan,playoffs,2022-04-17,BO5,2022-04-16T20:06:15+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:f7f7324c151aa6ed770b244ce08e027, cutoff<=2022-04-17T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-04-23:c7f2d5814e3b,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:8eb884e168f28402ce685bedebb5250,period:8e4979ebdc36578e98ba,2022.0,nan,playoffs,2022-04-23,BO5,2022-04-16T20:06:15+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:f7f7324c151aa6ed770b244ce08e027, cutoff<=2022-04-23T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-04-17:5816d3713644,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:f7f7324c151aa6ed770b244ce08e027,period:8e4979ebdc36578e98ba,2022.0,nan,playoffs,2022-04-17,BO5,2022-04-16T20:06:15+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:fc8e90107dabb9a35c490b0d86adea0, cutoff<=2022-04-17T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-06-17:34591d87f25c,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:f7f7324c151aa6ed770b244ce08e027,period:8e4979ebdc36578e98ba,2022.0,Summer,regular,2022-06-17,BO1,2022-04-16T20:06:15+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:fc8e90107dabb9a35c490b0d86adea0, cutoff<=2022-06-17T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
