team_id,prediction_period_id,opponent_count,scheduled_series_count,series_format,best_of,scheduled_game_floor,expected_games_total,days_to_first_series,schedule_density,multi_opponent_indicator,target_cutoff,evidence_class,quality_status
oe:team:2e66da41dc460dd378e3bcc57042d31,period:666de7dcc2eb91211639,3,3,MIXED,nan,6.0,6.0,0,0.42857142857142855,1.0,2020-03-28T20:29:42+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:666de7dcc2eb91211639,3,3,BO1,1.0,3.0,3.0,0,1.5,1.0,2020-03-28T20:29:42+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:666de7dcc2eb91211639,2,2,BO1,1.0,2.0,2.0,0,1.0,1.0,2020-03-28T20:29:42+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:666de7dcc2eb91211639,2,2,BO1,1.0,2.0,2.0,0,0.025974025974025976,1.0,2020-03-28T20:29:42+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:666de7dcc2eb91211639,1,1,BO1,1.0,1.0,1.0,0,1.0,0.0,2020-03-28T20:29:42+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:666de7dcc2eb91211639,3,4,BO1,1.0,4.0,4.0,0,0.05194805194805195,1.0,2020-03-28T20:29:42+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:666de7dcc2eb91211639,2,2,BO1,1.0,2.0,2.0,0,0.025974025974025976,1.0,2020-03-28T20:29:42+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:666de7dcc2eb91211639,3,3,MIXED,nan,6.0,6.0,0,0.42857142857142855,1.0,2020-03-28T20:29:42+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:666de7dcc2eb91211639,1,1,BO1,1.0,1.0,1.0,0,1.0,0.0,2020-03-28T20:29:42+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:67a5ff4d5b051b402092,1,2,BO5,5.0,8.0,8.0,0,1.0,0.0,2023-07-27T21:07:41+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:67a5ff4d5b051b402092,2,2,BO5,5.0,8.0,8.0,0,0.2857142857142857,1.0,2023-07-27T21:07:41+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:e758ebe9a5a2cc81b9c8078479c2d87,period:67a5ff4d5b051b402092,1,2,BO5,5.0,8.0,8.0,0,1.0,0.0,2023-07-27T21:07:41+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:67a5ff4d5b051b402092,1,1,BO5,5.0,4.0,4.0,0,1.0,0.0,2023-07-27T21:07:41+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:697d8a8453920f1ff1c8,2,2,BO3,3.0,5.0,5.0,0,0.2857142857142857,1.0,2024-06-15T20:11:50+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:697d8a8453920f1ff1c8,2,2,BO3,3.0,5.0,5.0,0,0.2857142857142857,1.0,2024-06-15T20:11:50+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:b360f1d729b0a8e0f29a5243c4200fa,period:697d8a8453920f1ff1c8,1,1,BO3,3.0,2.5,2.5,0,1.0,0.0,2024-06-15T20:11:50+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:697d8a8453920f1ff1c8,2,2,BO3,3.0,5.0,5.0,0,0.2857142857142857,1.0,2024-06-15T20:11:50+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:e758ebe9a5a2cc81b9c8078479c2d87,period:697d8a8453920f1ff1c8,1,1,BO3,3.0,2.5,2.5,0,1.0,0.0,2024-06-15T20:11:50+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:697d8a8453920f1ff1c8,2,2,BO3,3.0,5.0,5.0,0,0.2857142857142857,1.0,2024-06-15T20:11:50+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:70fac0200d695853ccdc,1,1,BO1,1.0,1.0,1.0,0,1.0,0.0,2026-01-31T21:07:01+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:289284911fb6f41c0ccaecc3a0c2891,period:70fac0200d695853ccdc,1,1,BO1,1.0,1.0,1.0,0,1.0,0.0,2026-01-31T21:07:01+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:70fac0200d695853ccdc,1,1,BO1,1.0,1.0,1.0,0,1.0,0.0,2026-01-31T21:07:01+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:70fac0200d695853ccdc,1,2,BO1,1.0,2.0,2.0,0,1.0,0.0,2026-01-31T21:07:01+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:b360f1d729b0a8e0f29a5243c4200fa,period:70fac0200d695853ccdc,1,2,BO1,1.0,2.0,2.0,0,1.0,0.0,2026-01-31T21:07:01+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f90422f1cbcb24bc2a855202582ec29,period:70fac0200d695853ccdc,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2026-01-31T21:07:01+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:74efed7e4a28a304cc30,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2026-04-04T20:17:46+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:289284911fb6f41c0ccaecc3a0c2891,period:74efed7e4a28a304cc30,1,1,BO1,1.0,1.0,1.0,0,1.0,0.0,2026-04-04T20:17:46+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:74efed7e4a28a304cc30,1,1,BO1,1.0,1.0,1.0,0,1.0,0.0,2026-04-04T20:17:46+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:74efed7e4a28a304cc30,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2026-04-04T20:17:46+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:b360f1d729b0a8e0f29a5243c4200fa,period:74efed7e4a28a304cc30,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2026-04-04T20:17:46+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:da1143bf9a245b78a8dc86417de85b3,period:74efed7e4a28a304cc30,1,1,BO1,1.0,1.0,1.0,6,1.0,0.0,2026-04-04T20:17:46+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f90422f1cbcb24bc2a855202582ec29,period:74efed7e4a28a304cc30,1,1,BO1,1.0,1.0,1.0,0,1.0,0.0,2026-04-04T20:17:46+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:759dd00fd0d693b754cc,2,3,MIXED,nan,9.0,9.0,0,0.05454545454545454,1.0,2021-04-10T19:41:22+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:759dd00fd0d693b754cc,1,1,BO1,1.0,1.0,1.0,54,1.0,0.0,2021-04-10T19:41:22+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:759dd00fd0d693b754cc,1,2,BO5,5.0,8.0,8.0,0,1.0,0.0,2021-04-10T19:41:22+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:76aa7cb585d2505649ba,1,1,BO1,1.0,1.0,1.0,48,1.0,0.0,2026-06-06T20:09:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:76aa7cb585d2505649ba,1,1,BO5,5.0,4.0,4.0,6,1.0,0.0,2026-06-06T20:09:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:da1143bf9a245b78a8dc86417de85b3,period:76aa7cb585d2505649ba,1,1,BO5,5.0,4.0,4.0,0,1.0,0.0,2026-06-06T20:09:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:76aa7cb585d2505649ba,2,2,BO5,5.0,8.0,8.0,0,0.2857142857142857,1.0,2026-06-06T20:09:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:77186dc9e4b5f1acc2df,1,1,BO5,5.0,4.0,4.0,0,1.0,0.0,2024-09-06T20:13:13+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:77186dc9e4b5f1acc2df,1,1,BO5,5.0,4.0,4.0,0,1.0,0.0,2024-09-06T20:13:13+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:7813fa8e90f59320de07,3,3,BO1,1.0,3.0,3.0,0,0.42857142857142855,1.0,2020-07-04T00:21:06+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:7813fa8e90f59320de07,3,3,BO1,1.0,3.0,3.0,0,0.42857142857142855,1.0,2020-07-04T00:21:06+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:7813fa8e90f59320de07,1,1,BO1,1.0,1.0,1.0,6,1.0,0.0,2020-07-04T00:21:06+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:7813fa8e90f59320de07,1,1,BO1,1.0,1.0,1.0,6,1.0,0.0,2020-07-04T00:21:06+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:7813fa8e90f59320de07,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2020-07-04T00:21:06+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:7813fa8e90f59320de07,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2020-07-04T00:21:06+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:7813fa8e90f59320de07,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2020-07-04T00:21:06+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:7813fa8e90f59320de07,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2020-07-04T00:21:06+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:7813fa8e90f59320de07,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2020-07-04T00:21:06+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:7813fa8e90f59320de07,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2020-07-04T00:21:06+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:789a06731adc1e0c8798,3,3,BO1,1.0,3.0,3.0,0,0.5,1.0,2024-03-02T21:07:29+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:789a06731adc1e0c8798,2,2,BO1,1.0,2.0,2.0,0,0.3333333333333333,1.0,2024-03-02T21:07:29+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:789a06731adc1e0c8798,3,3,BO1,1.0,3.0,3.0,0,0.5,1.0,2024-03-02T21:07:29+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:789a06731adc1e0c8798,2,2,BO1,1.0,2.0,2.0,1,0.4,1.0,2024-03-02T21:07:29+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:b360f1d729b0a8e0f29a5243c4200fa,period:789a06731adc1e0c8798,2,2,BO1,1.0,2.0,2.0,0,0.3333333333333333,1.0,2024-03-02T21:07:29+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:789a06731adc1e0c8798,2,2,BO1,1.0,2.0,2.0,0,0.3333333333333333,1.0,2024-03-02T21:07:29+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:e758ebe9a5a2cc81b9c8078479c2d87,period:789a06731adc1e0c8798,2,2,BO1,1.0,2.0,2.0,0,0.3333333333333333,1.0,2024-03-02T21:07:29+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:789a06731adc1e0c8798,2,2,BO1,1.0,2.0,2.0,1,0.4,1.0,2024-03-02T21:07:29+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:7a928b9ecc895d38667e,2,2,BO1,1.0,2.0,2.0,0,2.0,1.0,2022-03-05T21:01:58+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:7a928b9ecc895d38667e,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2022-03-05T21:01:58+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:7a928b9ecc895d38667e,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2022-03-05T21:01:58+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:7a928b9ecc895d38667e,3,3,BO1,1.0,3.0,3.0,0,0.42857142857142855,1.0,2022-03-05T21:01:58+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:7a928b9ecc895d38667e,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2022-03-05T21:01:58+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:7a928b9ecc895d38667e,1,1,BO1,1.0,1.0,1.0,1,1.0,0.0,2022-03-05T21:01:58+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:7a928b9ecc895d38667e,1,1,BO1,1.0,1.0,1.0,0,1.0,0.0,2022-03-05T21:01:58+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:7a928b9ecc895d38667e,3,3,BO1,1.0,3.0,3.0,0,0.42857142857142855,1.0,2022-03-05T21:01:58+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:7a928b9ecc895d38667e,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2022-03-05T21:01:58+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:7a928b9ecc895d38667e,2,2,BO1,1.0,2.0,2.0,0,2.0,1.0,2022-03-05T21:01:58+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:7c5e83ab4c6a7ca8c86a,2,3,BO5,5.0,12.0,12.0,1,0.375,1.0,2021-08-19T21:11:40+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:7c5e83ab4c6a7ca8c86a,1,2,BO5,5.0,8.0,8.0,1,1.0,0.0,2021-08-19T21:11:40+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:7c5e83ab4c6a7ca8c86a,2,3,BO5,5.0,12.0,12.0,0,1.0,1.0,2021-08-19T21:11:40+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:7c5e83ab4c6a7ca8c86a,1,2,BO5,5.0,8.0,8.0,0,1.0,0.0,2021-08-19T21:11:40+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:7c5e83ab4c6a7ca8c86a,2,2,BO5,5.0,8.0,8.0,2,0.2857142857142857,1.0,2021-08-19T21:11:40+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:7c66db573c65177b96bf,3,3,BO1,1.0,3.0,3.0,0,1.0,1.0,2021-02-05T22:24:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:7c66db573c65177b96bf,3,3,BO1,1.0,3.0,3.0,0,0.42857142857142855,1.0,2021-02-05T22:24:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:7c66db573c65177b96bf,4,4,BO1,1.0,4.0,4.0,0,0.5714285714285714,1.0,2021-02-05T22:24:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:7c66db573c65177b96bf,3,3,BO1,1.0,3.0,3.0,0,1.5,1.0,2021-02-05T22:24:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:7c66db573c65177b96bf,3,3,BO1,1.0,3.0,3.0,0,0.42857142857142855,1.0,2021-02-05T22:24:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:7c66db573c65177b96bf,2,2,BO1,1.0,2.0,2.0,0,1.0,1.0,2021-02-05T22:24:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:7c66db573c65177b96bf,2,2,BO1,1.0,2.0,2.0,1,2.0,1.0,2021-02-05T22:24:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:7c66db573c65177b96bf,4,4,BO1,1.0,4.0,4.0,0,0.5714285714285714,1.0,2021-02-05T22:24:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:7c66db573c65177b96bf,3,3,BO1,1.0,3.0,3.0,0,1.5,1.0,2021-02-05T22:24:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:7c66db573c65177b96bf,3,3,BO1,1.0,3.0,3.0,0,1.5,1.0,2021-02-05T22:24:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:8036ed58940a8d2ab607,2,2,MIXED,nan,5.0,5.0,0,0.03636363636363636,1.0,2022-04-23T18:36:24+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:8036ed58940a8d2ab607,2,2,MIXED,nan,5.0,5.0,0,0.03636363636363636,1.0,2022-04-23T18:36:24+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:83278694723ba910058b,2,2,BO1,1.0,2.0,2.0,0,2.0,1.0,2023-03-02T22:08:20+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:83278694723ba910058b,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2023-03-02T22:08:20+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:83278694723ba910058b,2,2,BO1,1.0,2.0,2.0,0,2.0,1.0,2023-03-02T22:08:20+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:83278694723ba910058b,2,2,BO1,1.0,2.0,2.0,0,1.0,1.0,2023-03-02T22:08:20+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:83278694723ba910058b,3,3,BO1,1.0,3.0,3.0,0,0.42857142857142855,1.0,2023-03-02T22:08:20+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:83278694723ba910058b,2,2,BO1,1.0,2.0,2.0,1,0.3333333333333333,1.0,2023-03-02T22:08:20+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:83278694723ba910058b,3,3,BO1,1.0,3.0,3.0,0,0.42857142857142855,1.0,2023-03-02T22:08:20+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:83278694723ba910058b,1,1,BO1,1.0,1.0,1.0,0,1.0,0.0,2023-03-02T22:08:20+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:83278694723ba910058b,1,1,BO1,1.0,1.0,1.0,0,1.0,0.0,2023-03-02T22:08:20+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:83278694723ba910058b,2,2,BO1,1.0,2.0,2.0,0,2.0,1.0,2023-03-02T22:08:20+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:8d9d5d3f36e034ced562,4,4,BO1,1.0,4.0,4.0,0,0.04395604395604396,1.0,2023-03-15T21:07:53+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:8d9d5d3f36e034ced562,4,4,MIXED,nan,7.0,7.0,1,0.5714285714285714,1.0,2023-03-15T21:07:53+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:8d9d5d3f36e034ced562,4,5,MIXED,nan,8.0,8.0,0,0.625,1.0,2023-03-15T21:07:53+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:8d9d5d3f36e034ced562,2,2,BO1,1.0,2.0,2.0,1,1.0,1.0,2023-03-15T21:07:53+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:8d9d5d3f36e034ced562,4,4,BO1,1.0,4.0,4.0,0,0.04395604395604396,1.0,2023-03-15T21:07:53+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:8d9d5d3f36e034ced562,3,3,BO1,1.0,3.0,3.0,0,0.03296703296703297,1.0,2023-03-15T21:07:53+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:8d9d5d3f36e034ced562,4,4,BO1,1.0,4.0,4.0,0,0.04395604395604396,1.0,2023-03-15T21:07:53+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:8d9d5d3f36e034ced562,3,3,BO1,1.0,3.0,3.0,0,1.0,1.0,2023-03-15T21:07:53+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:8d9d5d3f36e034ced562,3,4,BO1,1.0,4.0,4.0,0,1.3333333333333333,1.0,2023-03-15T21:07:53+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
