team_id,prediction_period_id,opponent_team_id,series_id,season,split,stage,series_date,series_format,best_of,expected_games,expected_games_method,target_cutoff,evidence_class,quality_status
oe:team:2e66da41dc460dd378e3bcc57042d31,period:2ba54fbdb1ed8ce5723d,oe:team:f90422f1cbcb24bc2a855202582ec29,oe_structural:2026:2026-05-30:913e3fe19018,2026.0,Spring,playoffs,2026-05-30,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2026-05-23T20:10:31+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:2ba54fbdb1ed8ce5723d,oe:team:da1143bf9a245b78a8dc86417de85b3,oe_structural:2026:2026-05-24:5183d47ee432,2026.0,Spring,playoffs,2026-05-24,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2026-05-23T20:10:31+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:da1143bf9a245b78a8dc86417de85b3,period:2ba54fbdb1ed8ce5723d,oe:team:8eb884e168f28402ce685bedebb5250,oe_structural:2026:2026-05-24:5183d47ee432,2026.0,Spring,playoffs,2026-05-24,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2026-05-23T20:10:31+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:2d69b4a154591d5cca77,oe:team:87ee02298073abc2d55060f097d4041,oe_structural:2020:2020-07-19:1749fef6e43c,2020.0,Summer,regular,2020-07-19,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2020-07-18T00:30:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:2d69b4a154591d5cca77,oe:team:a22510a4756fa424cb0771b13261139,oe_structural:2020:2020-07-25:275d280434a3,2020.0,Summer,regular,2020-07-25,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2020-07-18T00:30:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:2d69b4a154591d5cca77,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe_structural:2020:2020-07-19:f9bc2b8dbaec,2020.0,Summer,regular,2020-07-19,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2020-07-18T00:30:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:2d69b4a154591d5cca77,oe:team:87ee02298073abc2d55060f097d4041,oe_structural:2020:2020-07-25:1f8cc8be0666,2020.0,Summer,regular,2020-07-25,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2020-07-18T00:30:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:2d69b4a154591d5cca77,oe:team:8eb884e168f28402ce685bedebb5250,oe_structural:2020:2020-07-25:2ba55dbec317,2020.0,Summer,regular,2020-07-25,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2020-07-18T00:30:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:2d69b4a154591d5cca77,oe:team:8eb884e168f28402ce685bedebb5250,oe_structural:2020:2020-07-19:88acf1a0fa9e,2020.0,Summer,regular,2020-07-19,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2020-07-18T00:30:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:2d69b4a154591d5cca77,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe_structural:2020:2020-07-25:6f27f143d49b,2020.0,Summer,regular,2020-07-25,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2020-07-18T00:30:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:2d69b4a154591d5cca77,oe:team:0dbb780176ecad18f17292d1f5653af,oe_structural:2020:2020-07-19:1749fef6e43c,2020.0,Summer,regular,2020-07-19,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2020-07-18T00:30:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:2d69b4a154591d5cca77,oe:team:2e66da41dc460dd378e3bcc57042d31,oe_structural:2020:2020-07-25:1f8cc8be0666,2020.0,Summer,regular,2020-07-25,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2020-07-18T00:30:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:2d69b4a154591d5cca77,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe_structural:2020:2020-07-19:88acf1a0fa9e,2020.0,Summer,regular,2020-07-19,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2020-07-18T00:30:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:2d69b4a154591d5cca77,oe:team:2e66da41dc460dd378e3bcc57042d31,oe_structural:2020:2020-07-25:2ba55dbec317,2020.0,Summer,regular,2020-07-25,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2020-07-18T00:30:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:2d69b4a154591d5cca77,oe:team:0dbb780176ecad18f17292d1f5653af,oe_structural:2020:2020-07-25:275d280434a3,2020.0,Summer,regular,2020-07-25,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2020-07-18T00:30:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:2d69b4a154591d5cca77,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe_structural:2020:2020-07-19:9cbd025486b7,2020.0,Summer,regular,2020-07-19,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2020-07-18T00:30:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:2d69b4a154591d5cca77,oe:team:f7f7324c151aa6ed770b244ce08e027,oe_structural:2020:2020-07-25:41ea76ec73c9,2020.0,Summer,regular,2020-07-25,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2020-07-18T00:30:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:2d69b4a154591d5cca77,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe_structural:2020:2020-07-25:5a6d70158f52,2020.0,Summer,regular,2020-07-25,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2020-07-18T00:30:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:2d69b4a154591d5cca77,oe:team:c334c629fea759876e9e04afbe4aee7,oe_structural:2020:2020-07-19:9cbd025486b7,2020.0,Summer,regular,2020-07-19,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2020-07-18T00:30:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:2d69b4a154591d5cca77,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe_structural:2020:2020-07-25:6f27f143d49b,2020.0,Summer,regular,2020-07-25,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2020-07-18T00:30:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:2d69b4a154591d5cca77,oe:team:c334c629fea759876e9e04afbe4aee7,oe_structural:2020:2020-07-25:41ea76ec73c9,2020.0,Summer,regular,2020-07-25,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2020-07-18T00:30:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:2d69b4a154591d5cca77,oe:team:2e66da41dc460dd378e3bcc57042d31,oe_structural:2020:2020-07-19:f9bc2b8dbaec,2020.0,Summer,regular,2020-07-19,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2020-07-18T00:30:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:2d69b4a154591d5cca77,oe:team:c334c629fea759876e9e04afbe4aee7,oe_structural:2020:2020-07-25:5a6d70158f52,2020.0,Summer,regular,2020-07-25,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2020-07-18T00:30:49+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:2e302fc7c4bd7a4b3864,oe:team:f7f7324c151aa6ed770b244ce08e027,oe_structural:2021:2021-01-23:b5f5772a3985,2021.0,Spring,playoffs,2021-01-23,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2021-01-22T22:29:56+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:2e302fc7c4bd7a4b3864,oe:team:c334c629fea759876e9e04afbe4aee7,oe_structural:2021:2021-01-23:bdc76dad3855,2021.0,Spring,playoffs,2021-01-23,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2021-01-22T22:29:56+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:2e302fc7c4bd7a4b3864,oe:team:8eb884e168f28402ce685bedebb5250,oe_structural:2021:2021-01-24:f3e8472f39d3,2021.0,Spring,playoffs,2021-01-24,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2021-01-22T22:29:56+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:2e302fc7c4bd7a4b3864,oe:team:a22510a4756fa424cb0771b13261139,oe_structural:2021:2021-02-05:62be9888ff26,2021.0,Spring,regular,2021-02-05,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-01-22T22:29:56+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:2e302fc7c4bd7a4b3864,oe:team:c334c629fea759876e9e04afbe4aee7,oe_structural:2021:2021-01-23:7104a16a549d,2021.0,Spring,playoffs,2021-01-23,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2021-01-22T22:29:56+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:2e302fc7c4bd7a4b3864,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe_structural:2021:2021-01-29:129e2720c6de,2021.0,Spring,playoffs,2021-01-29,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2021-01-22T22:29:56+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:2e302fc7c4bd7a4b3864,oe:team:f7f7324c151aa6ed770b244ce08e027,oe_structural:2021:2021-01-24:d0b47ecee4f7,2021.0,Spring,playoffs,2021-01-24,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2021-01-22T22:29:56+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:2e302fc7c4bd7a4b3864,oe:team:a22510a4756fa424cb0771b13261139,oe_structural:2021:2021-01-23:06cfad463168,2021.0,Spring,playoffs,2021-01-23,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2021-01-22T22:29:56+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:2e302fc7c4bd7a4b3864,oe:team:2e66da41dc460dd378e3bcc57042d31,oe_structural:2021:2021-01-24:f3e8472f39d3,2021.0,Spring,playoffs,2021-01-24,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2021-01-22T22:29:56+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:2e302fc7c4bd7a4b3864,oe:team:8eb884e168f28402ce685bedebb5250,oe_structural:2021:2021-01-23:06cfad463168,2021.0,Spring,playoffs,2021-01-23,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2021-01-22T22:29:56+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:2e302fc7c4bd7a4b3864,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe_structural:2021:2021-01-23:dc056bb6946c,2021.0,Spring,playoffs,2021-01-23,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2021-01-22T22:29:56+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:2e302fc7c4bd7a4b3864,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe_structural:2021:2021-01-24:01482578d361,2021.0,Spring,playoffs,2021-01-24,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2021-01-22T22:29:56+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:2e302fc7c4bd7a4b3864,oe:team:2e66da41dc460dd378e3bcc57042d31,oe_structural:2021:2021-02-05:62be9888ff26,2021.0,Spring,regular,2021-02-05,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-01-22T22:29:56+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:2e302fc7c4bd7a4b3864,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe_structural:2021:2021-01-23:7104a16a549d,2021.0,Spring,playoffs,2021-01-23,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2021-01-22T22:29:56+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:2e302fc7c4bd7a4b3864,oe:team:2e66da41dc460dd378e3bcc57042d31,oe_structural:2021:2021-01-23:bdc76dad3855,2021.0,Spring,playoffs,2021-01-23,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2021-01-22T22:29:56+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:2e302fc7c4bd7a4b3864,oe:team:8eb884e168f28402ce685bedebb5250,oe_structural:2021:2021-02-05:96472aacae89,2021.0,Spring,regular,2021-02-05,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-01-22T22:29:56+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:2e302fc7c4bd7a4b3864,oe:team:2e66da41dc460dd378e3bcc57042d31,oe_structural:2021:2021-01-23:b5f5772a3985,2021.0,Spring,playoffs,2021-01-23,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2021-01-22T22:29:56+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:2e302fc7c4bd7a4b3864,oe:team:87ee02298073abc2d55060f097d4041,oe_structural:2021:2021-01-24:d0b47ecee4f7,2021.0,Spring,playoffs,2021-01-24,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2021-01-22T22:29:56+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:2e302fc7c4bd7a4b3864,oe:team:a22510a4756fa424cb0771b13261139,oe_structural:2021:2021-01-23:dc056bb6946c,2021.0,Spring,playoffs,2021-01-23,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2021-01-22T22:29:56+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:2e302fc7c4bd7a4b3864,oe:team:a22510a4756fa424cb0771b13261139,oe_structural:2021:2021-01-24:01482578d361,2021.0,Spring,playoffs,2021-01-24,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2021-01-22T22:29:56+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:2e302fc7c4bd7a4b3864,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe_structural:2021:2021-01-29:129e2720c6de,2021.0,Spring,playoffs,2021-01-29,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2021-01-22T22:29:56+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:2eea81e5fabdc42a729f,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe_structural:2021:2021-03-13:7747680be5e4,2021.0,Spring,regular,2021-03-13,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:2eea81e5fabdc42a729f,oe:team:8eb884e168f28402ce685bedebb5250,oe_structural:2021:2021-03-13:f5f4413f6c2c,2021.0,Spring,regular,2021-03-13,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:2eea81e5fabdc42a729f,oe:team:2e66da41dc460dd378e3bcc57042d31,oe_structural:2021:2021-03-14:1ced61257ee4,2021.0,Spring,regular,2021-03-14,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:2eea81e5fabdc42a729f,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe_structural:2021:2021-03-13:0303d3d8b1e1,2021.0,Spring,regular,2021-03-13,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:2eea81e5fabdc42a729f,oe:team:87ee02298073abc2d55060f097d4041,oe_structural:2021:2021-03-13:661b57083597,2021.0,Spring,regular,2021-03-13,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:2eea81e5fabdc42a729f,oe:team:0dbb780176ecad18f17292d1f5653af,oe_structural:2021:2021-03-14:1ced61257ee4,2021.0,Spring,regular,2021-03-14,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:2eea81e5fabdc42a729f,oe:team:2e66da41dc460dd378e3bcc57042d31,oe_structural:2021:2021-03-13:0303d3d8b1e1,2021.0,Spring,regular,2021-03-13,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:2eea81e5fabdc42a729f,oe:team:c334c629fea759876e9e04afbe4aee7,oe_structural:2021:2021-03-13:8e92757433f1,2021.0,Spring,regular,2021-03-13,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:2eea81e5fabdc42a729f,oe:team:8eb884e168f28402ce685bedebb5250,oe_structural:2021:2021-03-14:ccdb3473a9e4,2021.0,Spring,regular,2021-03-14,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:2eea81e5fabdc42a729f,oe:team:2e66da41dc460dd378e3bcc57042d31,oe_structural:2021:2021-03-13:661b57083597,2021.0,Spring,regular,2021-03-13,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:2eea81e5fabdc42a729f,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe_structural:2021:2021-03-14:4d037b1ca4c4,2021.0,Spring,regular,2021-03-14,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:2eea81e5fabdc42a729f,oe:team:a22510a4756fa424cb0771b13261139,oe_structural:2021:2021-03-14:b4daf8176bee,2021.0,Spring,regular,2021-03-14,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:2eea81e5fabdc42a729f,oe:team:f7f7324c151aa6ed770b244ce08e027,oe_structural:2021:2021-03-13:958cd2eb6ae5,2021.0,Spring,regular,2021-03-13,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:2eea81e5fabdc42a729f,oe:team:0dbb780176ecad18f17292d1f5653af,oe_structural:2021:2021-03-13:f5f4413f6c2c,2021.0,Spring,regular,2021-03-13,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:2eea81e5fabdc42a729f,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe_structural:2021:2021-03-14:ccdb3473a9e4,2021.0,Spring,regular,2021-03-14,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:2eea81e5fabdc42a729f,oe:team:a22510a4756fa424cb0771b13261139,oe_structural:2021:2021-03-20:e06e7f509a00,2021.0,Spring,playoffs,2021-03-20,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:2eea81e5fabdc42a729f,oe:team:c334c629fea759876e9e04afbe4aee7,oe_structural:2021:2021-03-13:73aef2f75dcc,2021.0,Spring,regular,2021-03-13,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:2eea81e5fabdc42a729f,oe:team:87ee02298073abc2d55060f097d4041,oe_structural:2021:2021-03-14:b4daf8176bee,2021.0,Spring,regular,2021-03-14,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:2eea81e5fabdc42a729f,oe:team:8eb884e168f28402ce685bedebb5250,oe_structural:2021:2021-03-20:e06e7f509a00,2021.0,Spring,playoffs,2021-03-20,BO5,5,4.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:2eea81e5fabdc42a729f,oe:team:a22510a4756fa424cb0771b13261139,oe_structural:2021:2021-03-13:73aef2f75dcc,2021.0,Spring,regular,2021-03-13,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:2eea81e5fabdc42a729f,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe_structural:2021:2021-03-13:8e92757433f1,2021.0,Spring,regular,2021-03-13,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:2eea81e5fabdc42a729f,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe_structural:2021:2021-03-14:9a98725a2e68,2021.0,Spring,regular,2021-03-14,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:2eea81e5fabdc42a729f,oe:team:87ee02298073abc2d55060f097d4041,oe_structural:2021:2021-03-14:4d037b1ca4c4,2021.0,Spring,regular,2021-03-14,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:2eea81e5fabdc42a729f,oe:team:f7f7324c151aa6ed770b244ce08e027,oe_structural:2021:2021-03-14:4e2ffbef8962,2021.0,Spring,regular,2021-03-14,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:2eea81e5fabdc42a729f,oe:team:8eb884e168f28402ce685bedebb5250,oe_structural:2021:2021-03-13:958cd2eb6ae5,2021.0,Spring,regular,2021-03-13,BO1,1,1.0,phase_f_unfitted_engineering_priors_v1,2021-03-12T22:24:45+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
