prediction_period,season,scheduled_start_utc,team_a_source,team_b_source,team_a_id,team_b_id,best_of,source_type,source_name,source_url,provenance_class,fixed_before_prediction,schedule_change_flag,validation_status,fixture_id
2025-02-03 00:00:00+00:00,2025,2025-02-03T00:00:00Z,FlyQuest,Cloud9,team:flyquest,team:cloud9,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 1 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_1,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:b594d65cbd7c5869f029
2025-02-03 00:00:00+00:00,2025,2025-02-03T03:00:00Z,100 Thieves,Cloud9,team:100_thieves,team:cloud9,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 1 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_1,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:f393928ee4d6a87c8b1f
2025-02-03 00:00:00+00:00,2025,2025-02-09T21:00:00Z,Team Liquid,Shopify Rebellion,team:team_liquid,team:shopify_rebellion,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 1 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_1,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:154471a039032cb50957
2025-02-10 00:00:00+00:00,2025,2025-02-10T00:00:00Z,FlyQuest,Dignitas,team:flyquest,team:dignitas,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 1 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_1,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:4a372476cfdc040c4c5f
2025-02-10 00:00:00+00:00,2025,2025-02-10T03:00:00Z,FlyQuest,Team Liquid,team:flyquest,team:team_liquid,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 1 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_1,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:a10f2a23237d3120dd54
2025-03-31 00:00:00+00:00,2025,2025-04-05T20:00:00Z,Team Liquid,FlyQuest,team:team_liquid,team:flyquest,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:56e54097293154b4009b
2025-03-31 00:00:00+00:00,2025,2025-04-05T21:00:00Z,Shopify Rebellion,Dignitas,team:shopify_rebellion,team:dignitas,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:74bac0bb6e7b44856884
2025-03-31 00:00:00+00:00,2025,2025-04-05T22:00:00Z,Cloud9,100 Thieves,team:cloud9,team:100_thieves,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:cacdac7c893f4ecee20e
2025-03-31 00:00:00+00:00,2025,2025-04-05T23:00:00Z,Disguised,LYON,team:disguised,team:lyon,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:1a476e1d1408ace332ce
2025-03-31 00:00:00+00:00,2025,2025-04-06T20:00:00Z,Cloud9,Shopify Rebellion,team:cloud9,team:shopify_rebellion,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:bc56a151e2c748046d2e
2025-03-31 00:00:00+00:00,2025,2025-04-06T21:00:00Z,Team Liquid,100 Thieves,team:team_liquid,team:100_thieves,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:7a45189a80ea884b0749
2025-03-31 00:00:00+00:00,2025,2025-04-06T22:00:00Z,FlyQuest,Disguised,team:flyquest,team:disguised,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:8e31e9306d9507e3ee22
2025-03-31 00:00:00+00:00,2025,2025-04-06T23:00:00Z,LYON,Dignitas,team:lyon,team:dignitas,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:f6f461c498669a18f874
2025-04-07 00:00:00+00:00,2025,2025-04-12T20:00:00Z,Cloud9,Disguised,team:cloud9,team:disguised,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:b7553877fd54288f65d7
2025-04-07 00:00:00+00:00,2025,2025-04-12T21:00:00Z,100 Thieves,FlyQuest,team:100_thieves,team:flyquest,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:950ed7d33c63935a54c7
2025-04-07 00:00:00+00:00,2025,2025-04-12T22:00:00Z,Dignitas,Team Liquid,team:dignitas,team:team_liquid,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:4e788fe45101dfc561dd
2025-04-07 00:00:00+00:00,2025,2025-04-12T23:00:00Z,Shopify Rebellion,LYON,team:shopify_rebellion,team:lyon,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:774cf4ea38d48fbab515
2025-04-07 00:00:00+00:00,2025,2025-04-13T20:00:00Z,100 Thieves,Disguised,team:100_thieves,team:disguised,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:373c9dd8b791494ccb26
2025-04-07 00:00:00+00:00,2025,2025-04-13T21:00:00Z,Shopify Rebellion,FlyQuest,team:shopify_rebellion,team:flyquest,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:78575463867f3a531577
2025-04-07 00:00:00+00:00,2025,2025-04-13T22:00:00Z,Team Liquid,LYON,team:team_liquid,team:lyon,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:78fd60469d06efbcac30
2025-04-07 00:00:00+00:00,2025,2025-04-13T23:00:00Z,Cloud9,Dignitas,team:cloud9,team:dignitas,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:99025ff11ae2a0076f89
2025-04-14 00:00:00+00:00,2025,2025-04-19T20:00:00Z,FlyQuest,LYON,team:flyquest,team:lyon,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:b0c1d70ec053ac45d38b
2025-04-14 00:00:00+00:00,2025,2025-04-19T21:00:00Z,Cloud9,Team Liquid,team:cloud9,team:team_liquid,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:a16fe5525bf6c1bc35c9
2025-04-14 00:00:00+00:00,2025,2025-04-19T22:00:00Z,Dignitas,100 Thieves,team:dignitas,team:100_thieves,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:f090bfd94ea339ff2075
2025-04-14 00:00:00+00:00,2025,2025-04-19T23:00:00Z,Disguised,Shopify Rebellion,team:disguised,team:shopify_rebellion,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:74fed88495dbe5ff65c8
2025-04-14 00:00:00+00:00,2025,2025-04-20T20:00:00Z,LYON,100 Thieves,team:lyon,team:100_thieves,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:3354006664a46682404c
2025-04-14 00:00:00+00:00,2025,2025-04-20T21:00:00Z,Cloud9,FlyQuest,team:cloud9,team:flyquest,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:d45d4f0d882670b78d40
2025-04-14 00:00:00+00:00,2025,2025-04-20T22:00:00Z,Team Liquid,Shopify Rebellion,team:team_liquid,team:shopify_rebellion,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:7ecb88d15a5050bef56d
2025-04-14 00:00:00+00:00,2025,2025-04-20T23:00:00Z,Dignitas,Disguised,team:dignitas,team:disguised,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:5a186b687974fa957f26
2025-04-21 00:00:00+00:00,2025,2025-04-21T20:00:00Z,FlyQuest,Dignitas,team:flyquest,team:dignitas,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:0e5f0a385975eefdd04a
2025-04-21 00:00:00+00:00,2025,2025-04-21T21:00:00Z,Cloud9,LYON,team:cloud9,team:lyon,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:d3b7fa6aaa1b7ad4302e
2025-04-21 00:00:00+00:00,2025,2025-04-21T22:00:00Z,Disguised,Team Liquid,team:disguised,team:team_liquid,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:eb08085e5c081b7ab45e
2025-04-21 00:00:00+00:00,2025,2025-04-21T23:00:00Z,Shopify Rebellion,100 Thieves,team:shopify_rebellion,team:100_thieves,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:1f4bfab497a6b3df6b57
2025-04-21 00:00:00+00:00,2025,2025-04-26T20:00:00Z,FlyQuest,100 Thieves,team:flyquest,team:100_thieves,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:60d62167578cb6789d52
2025-04-21 00:00:00+00:00,2025,2025-04-26T23:00:00Z,Team Liquid,LYON,team:team_liquid,team:lyon,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:006cc958630c4d782f89
2025-04-21 00:00:00+00:00,2025,2025-04-27T20:00:00Z,Cloud9,Disguised,team:cloud9,team:disguised,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:5181b209d3e0adaa1611
2025-04-21 00:00:00+00:00,2025,2025-04-27T23:00:00Z,Dignitas,Shopify Rebellion,team:dignitas,team:shopify_rebellion,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:bf4fee88cbbbd1b9683c
2025-04-28 00:00:00+00:00,2025,2025-05-03T20:00:00Z,FlyQuest,Shopify Rebellion,team:flyquest,team:shopify_rebellion,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:a5a60e40e4bca0c283e7
2025-04-28 00:00:00+00:00,2025,2025-05-03T23:00:00Z,Team Liquid,Disguised,team:team_liquid,team:disguised,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:b73a83a8eabb9ebc9704
2025-04-28 00:00:00+00:00,2025,2025-05-04T20:00:00Z,100 Thieves,Dignitas,team:100_thieves,team:dignitas,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:9f08012e8148a1d79615
2025-04-28 00:00:00+00:00,2025,2025-05-04T23:00:00Z,Cloud9,LYON,team:cloud9,team:lyon,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:3d300f1eb336aab222c1
2025-05-05 00:00:00+00:00,2025,2025-05-10T20:00:00Z,Team Liquid,Cloud9,team:team_liquid,team:cloud9,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:17e23f5edd548a51bb64
2025-05-05 00:00:00+00:00,2025,2025-05-10T23:00:00Z,100 Thieves,Shopify Rebellion,team:100_thieves,team:shopify_rebellion,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:4be1c372502e6b382f77
2025-05-05 00:00:00+00:00,2025,2025-05-11T20:00:00Z,FlyQuest,Dignitas,team:flyquest,team:dignitas,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:7b628b122547718dd7b9
2025-05-05 00:00:00+00:00,2025,2025-05-11T23:00:00Z,Disguised,LYON,team:disguised,team:lyon,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:8e229cd7a1ecc1ea083c
2025-05-12 00:00:00+00:00,2025,2025-05-17T20:00:00Z,FlyQuest,Cloud9,team:flyquest,team:cloud9,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:eab23250384bf77866a0
2025-05-12 00:00:00+00:00,2025,2025-05-17T23:00:00Z,Dignitas,LYON,team:dignitas,team:lyon,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:9e393882a067a92cbdee
2025-05-12 00:00:00+00:00,2025,2025-05-18T20:00:00Z,Team Liquid,Shopify Rebellion,team:team_liquid,team:shopify_rebellion,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:ae202fda51c975fb2cf7
2025-05-12 00:00:00+00:00,2025,2025-05-18T23:00:00Z,100 Thieves,Disguised,team:100_thieves,team:disguised,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:bdf16feac883aa2c5c33
2025-05-19 00:00:00+00:00,2025,2025-05-24T20:00:00Z,FlyQuest,Shopify Rebellion,team:flyquest,team:shopify_rebellion,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Playoffs Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2_Playoffs,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:9e6f75b94de4fec79cd6
2025-05-19 00:00:00+00:00,2025,2025-05-25T20:00:00Z,Cloud9,Team Liquid,team:cloud9,team:team_liquid,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Playoffs Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2_Playoffs,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:9bd6784e78afa6025310
2025-05-26 00:00:00+00:00,2025,2025-05-31T20:00:00Z,Team Liquid,Dignitas,team:team_liquid,team:dignitas,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Playoffs Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2_Playoffs,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:6e5bfe5d0ff19ae03c67
2025-05-26 00:00:00+00:00,2025,2025-06-01T20:00:00Z,Shopify Rebellion,100 Thieves,team:shopify_rebellion,team:100_thieves,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Playoffs Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2_Playoffs,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:49ecba0c7bd671326192
2025-06-02 00:00:00+00:00,2025,2025-06-07T20:00:00Z,FlyQuest,Cloud9,team:flyquest,team:cloud9,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Playoffs Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2_Playoffs,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:1076673931ead0604b54
2025-06-02 00:00:00+00:00,2025,2025-06-08T20:00:00Z,Team Liquid,Shopify Rebellion,team:team_liquid,team:shopify_rebellion,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Playoffs Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2_Playoffs,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:56143a85697b2cbe59fc
2025-06-09 00:00:00+00:00,2025,2025-06-14T20:00:00Z,Cloud9,Shopify Rebellion,team:cloud9,team:shopify_rebellion,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Playoffs Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2_Playoffs,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:e7d1ee88d0f454bea210
